employee_id,in_degree_weighted,out_degree_weighted,betweenness,eigenvector,pagerank,clustering_coeff,in_degree_weighted_norm,out_degree_weighted_norm,betweenness_norm,eigenvector_norm,pagerank_norm,influence_score,full_name,department,job_level_name,network_role
EMP00887,9,0,0.0,3.5289606699438947e-13,0.002118109076675953,0.0,0.391304347826087,0.0,0.0,9.861834465570452e-13,0.14815454859050395,0.1153,"Lidya Wasita, S.E.I",IT Infrastructure,Senior Staff,Central Connector
EMP00964,9,3,5.01002004008016e-06,2.1227676269837102e-23,0.001859150517395846,0.0,0.391304347826087,0.125,0.011904761904761904,5.932166692727119e-23,0.13004127535246993,0.1143,Gina Hutagalung,Research,Senior Staff,Central Connector
EMP00708,9,3,2.517598010090533e-05,2.3447152359681554e-12,0.000998119671880395,0.0,0.391304347826087,0.125,0.05982292414453219,6.552408963624561e-12,0.0698150869825885,0.1137,Rudi Dabukke,Data & Analytics,Staff,Central Connector
EMP00214,9,0,0.0,1.1992010366535272e-24,0.002021317092891819,0.0,0.391304347826087,0.0,0.0,3.3512195857387075e-24,0.141384277492274,0.1136,Umi Wibisono,Product,Specialist,Central Connector
EMP00814,6,3,5.511022044088176e-05,2.1204168669798145e-23,0.0012186397835427405,0.0,0.2608695652173913,0.125,0.13095238095238096,5.925597391395951e-23,0.08523972113303296,0.1128,"R. Gamblang Marpaung, M.M.",Customer Success,Senior Staff,Central Connector
EMP00205,9,0,0.0,4.838668361371469e-21,0.0019455017528472063,0.0,0.391304347826087,0.0,0.0,1.3521869716501291e-20,0.13608125150355926,0.1123,Cakrawangsa Pradipta,Product,Specialist,Central Connector
EMP00082,9,0,0.0,7.083623478402956e-26,0.001864779472945278,0.0,0.391304347826087,0.0,0.0,1.9795494677912903e-25,0.13043500170851335,0.1109,Nadia Habibi,Engineering,Senior Staff,Central Connector
EMP00813,9,0,0.0,6.8301363256629735e-22,0.0018349056562609791,0.0,0.391304347826087,0.0,0.0,1.9087113776770637e-21,0.1283454295168472,0.1103,"Drs. Nadia Saputra, S.Kom",Customer Success,Staff,Central Connector
EMP00794,8,0,0.0,5.964158403473904e-18,0.002305720843502601,0.0,0.34782608695652173,0.0,0.0,1.666710071394355e-17,0.16127735559347933,0.1099,Makuta Pradipta,Customer Success,Lead,Central Connector
EMP00988,6,3,4.028156816144853e-05,4.239281984743673e-19,0.0016502740035846202,0.16666666666666666,0.2608695652173913,0.125,0.09571667863125151,1.1846858351946932e-18,0.11543107139478455,0.1097,R.M. Mahdi Wibowo,Research,Specialist,Central Connector
EMP00513,9,0,0.0,7.418732721339801e-11,0.0017901128414471899,0.0,0.391304347826087,0.0,0.0,2.0731972069081545e-10,0.12521232398799992,0.1096,Damu Sihombing,Finance,Specialist,Central Connector
EMP00509,9,0,0.0,8.737678871046076e-11,0.0017719348286695542,0.0,0.391304347826087,0.0,0.0,2.4417824594497074e-10,0.1239408336256766,0.1092,Edi Wastuti,Finance,Senior Staff,Central Connector
EMP00944,6,3,1.503006012024048e-05,4.521732033427161e-20,0.002620904978867769,0.0,0.2608695652173913,0.125,0.03571428571428571,1.2636177328673628e-19,0.18332341724918824,0.1087,"Sidiq Yulianti, S.Gz",Research,Specialist,Central Connector
EMP00854,9,3,5.01002004008016e-06,9.171098361861524e-25,0.001513173031186562,0.0,0.391304347826087,0.125,0.011904761904761904,2.5629034259988116e-24,0.10584132320824158,0.1083,Edison Wasita,Customer Success,Senior Staff,Central Connector
EMP00288,9,3,5.035196020181066e-06,2.715159147965197e-23,0.0014656220295581487,0.0,0.391304347826087,0.125,0.011964584828906439,7.587630628180899e-23,0.10251529186317988,0.1075,Belinda Permata,Marketing,Specialist,Central Connector
EMP00596,9,0,0.0,7.083623478402956e-26,0.0016414989890907914,0.0,0.391304347826087,0.0,0.0,1.9795494677912903e-25,0.1148172888821065,0.107,"Jaya Wahyudin, M.Pd",Operations,Staff,Central Connector
EMP00736,3,14,9.519038076152303e-05,2.580662352334523e-12,0.0007323238672188098,0.0,0.13043478260869565,0.5833333333333334,0.22619047619047616,7.21177346832186e-12,0.05122357161139429,0.1067,Dt. Slamet Kurniawan,Data & Analytics,Staff,Central Connector
EMP00745,3,10,8.056313632289706e-05,8.527100801600113e-09,0.0012784600242665399,0.36856895475912665,0.13043478260869565,0.4166666666666667,0.19143335726250302,2.3829354997586408e-08,0.08942394415469072,0.1059,Hartana Wahyudin,Data & Analytics,Senior Staff,Central Connector
EMP00883,6,0,0.0,4.888925043224814e-19,0.003075230097524836,0.0,0.2608695652173913,0.0,0.0,1.366231420528456e-18,0.2151019189369286,0.1059,R. Sari Wastuti,IT Infrastructure,Staff,Central Connector
EMP00260,9,0,0.0,3.379598592384795e-11,0.0015730615017306943,0.0,0.391304347826087,0.0,0.0,9.444435627190949e-11,0.11003031867450246,0.1058,Indah Riyanti,Product,Staff,Central Connector
EMP00588,6,7,2.9642618570474277e-05,3.971026762141706e-05,0.0018461455781413234,0.08333333333333333,0.2608695652173913,0.2916666666666667,0.07043650793650792,0.00011097207435642611,0.12913162394408995,0.1056,Tgk. Umi Hassanah,HR,Senior Staff,Central Connector
EMP00758,7,13,0.0,0.03578531967303541,0.0011051318085606194,0.11375661870503925,0.30434782608695654,0.5416666666666666,0.0,0.1000036361750123,0.0773002231250788,0.1052,Restu Samosir,Legal,Staff,Central Connector
EMP00544,6,3,3.006012024048096e-05,1.4688008743950956e-11,0.0017910245154709994,0.0,0.2608695652173913,0.125,0.07142857142857142,4.104628087679952e-11,0.1252760924949888,0.1049,"Hj. Iriana Maryadi, M.M.",Finance,Staff,Central Connector
EMP00259,9,0,0.0,8.416171561100281e-11,0.0015179581485892163,0.0,0.391304347826087,0.0,0.0,2.351935839815755e-10,0.10617602594690098,0.1048,Wirda Rajata,Product,Staff,Central Connector
EMP00791,9,3,0.0,7.049965484727988e-20,0.001480052087988661,0.1750535346915174,0.391304347826087,0.125,0.0,1.970143594699737e-19,0.10352462552613846,0.1041,Balangga Susanti,Customer Success,Staff,Central Connector
EMP00707,6,7,4.008016032064128e-05,6.693564786521084e-10,0.00126535927538676,0.08333333333333333,0.2608695652173913,0.2916666666666667,0.09523809523809523,1.870545865570438e-09,0.08850759118786083,0.1029,Ir. Jessica Pratiwi,Data & Analytics,Staff,Central Connector
EMP00816,9,0,0.0,4.753335773230086e-21,0.0013691279861722354,0.0,0.391304347826087,0.0,0.0,1.3283404078179967e-20,0.09576586068565623,0.1022,"Jessica Sihombing, M.Farm",Customer Success,Senior Staff,Central Connector
EMP00687,7,0,0.0,2.798219334769479e-23,0.002339404625389993,0.0,0.30434782608695654,0.0,0.0,7.81974594188209e-23,0.16363342193364122,0.1018,dr. Nadia Puspasari,Operations,Senior Staff,Central Connector
EMP00536,6,0,0.0,3.804473124649993e-22,0.0027432377754798972,0.0,0.2608695652173913,0.0,0.0,1.0631766033427148e-21,0.19188018161012801,0.1001,Titi Yuliarti,Finance,Staff,Central Connector
EMP00541,8,3,1.503006012024048e-05,3.730185974180246e-24,0.00112970187452891,0.0,0.34782608695652173,0.125,0.03571428571428571,1.0424167352293868e-23,0.07901881593621188,0.1,Malika Pratiwi,Finance,Specialist,Central Connector
EMP00970,3,6,8.517034068136272e-05,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.25,0.20238095238095236,6.656892015581328e-26,0.052346437576479214,0.0999,"Lanang Wijayanti, S.Sos",Research,Senior Staff,Central Connector
EMP00494,6,3,2.004008016032064e-05,3.528960630131848e-13,0.0018839044022294774,0.0,0.2608695652173913,0.125,0.047619047619047616,9.86183435431395e-13,0.13177272567000664,0.0994,Agnes Najmudin,Finance,Specialist,Central Connector
EMP00506,6,3,5.035196020181066e-06,4.211618119606648e-11,0.0024899689916392416,0.0,0.2608695652173913,0.125,0.011964584828906439,1.1769550474592905e-10,0.17416488887323803,0.0993,Lidya Saputra,Finance,Specialist,Central Connector
EMP00953,6,3,2.5050100200400798e-05,1.8215757381459024e-17,0.0016676973820999937,0.0,0.2608695652173913,0.125,0.059523809523809514,5.0904728264879754e-17,0.11664977764900526,0.0992,Mahdi Setiawan,Research,Senior Staff,Central Connector
EMP00294,6,3,1.0070392040362132e-05,2.8820631082417266e-23,0.0022701689485821507,0.0,0.2608695652173913,0.125,0.023929169657812877,8.05405102269367e-23,0.15879062108038128,0.0991,Prayoga Nurdiyanti,Marketing,Senior Staff,Central Connector
EMP00984,3,9,7.014028056112224e-05,4.408432265458645e-21,0.0012932677996419781,0.08333333333333333,0.13043478260869565,0.375,0.16666666666666666,1.2319556186871328e-20,0.09045969783732001,0.0987,Ir. Violet Simbolon,Research,Senior Staff,Central Connector
EMP00926,6,6,2.517598010090533e-05,4.388145206625033e-21,0.0016335281986616498,0.0,0.2608695652173913,0.25,0.05982292414453219,1.2262863116383367e-20,0.11425975911607943,0.0987,Saiful Usamah,IT Infrastructure,Senior Staff,Central Connector
EMP00555,6,3,3.006012024048096e-05,5.5693008155864415e-05,0.0014232438090096499,0.16666666666666666,0.2608695652173913,0.125,0.07142857142857142,0.0001556365396760095,0.09955107901665129,0.0985,"Drs. Martana Nainggolan, S.Psi",HR,Senior Staff,Central Connector
EMP00818,6,10,4.258517034068136e-05,4.732863474508171e-26,0.0008600172956000889,0.0,0.2608695652173913,0.4166666666666667,0.10119047619047618,1.322619334674712e-25,0.06015529398968263,0.0976,Hj. Latika Aryani,Customer Success,Staff,Central Connector
EMP00912,6,6,2.004008016032064e-05,3.4236500040190384e-22,0.0017821232389626134,0.0,0.2608695652173913,0.25,0.047619047619047616,9.567539217778293e-22,0.12465347838247633,0.0976,R.A. Ulya Maulana,IT Infrastructure,Senior Staff,Central Connector
EMP00590,6,0,0.0,3.690593522970899e-05,0.002490224105249241,0.0,0.2608695652173913,0.0,0.0,0.00010313524521038125,0.17418273320530994,0.0957,Yessi Halimah,HR,Senior Staff,Central Connector
EMP00995,3,7,7.51503006012024e-05,8.700946361082565e-25,0.0008433315796231027,0.0,0.13043478260869565,0.2916666666666667,0.17857142857142858,2.4315173993754957e-24,0.05898818472902109,0.0944,"Sari Lailasari, M.Ak",Research,Specialist,Central Connector
EMP00785,6,3,3.006012024048096e-05,6.577429343153083e-20,0.0011503483872565736,0.0,0.2608695652173913,0.125,0.07142857142857142,1.8380913095354154e-19,0.08046296950073722,0.0937,"dr. Vera Maulana, S.Pd",Customer Success,Senior Staff,Central Connector
EMP00910,6,4,1.002004008016032e-05,3.5289643697079793e-13,0.001951253317426065,0.0,0.2608695652173913,0.16666666666666666,0.023809523809523808,9.861844804722508e-13,0.13648355394551245,0.0934,"Tgk. Vinsen Putra, S.I.Kom",IT Infrastructure,Specialist,Central Connector
EMP00493,6,6,3.006012024048096e-05,3.945811200205436e-11,0.0010378537279666785,0.0,0.2608695652173913,0.25,0.07142857142857142,1.1026741448336555e-10,0.07259434948986762,0.0918,"Vanesa Saragih, S.Psi",Finance,Staff,Central Connector
EMP00285,7,3,1.0070392040362132e-05,1.1835293032942281e-24,0.001335354691589896,0.0,0.30434782608695654,0.125,0.023929169657812877,3.307424243530934e-24,0.09340353323597027,0.0914,Maida Siregar,Marketing,Senior Staff,Central Connector
EMP00856,6,3,3.006012024048096e-05,2.1204168669798145e-23,0.000995359299688254,0.0,0.2608695652173913,0.125,0.07142857142857142,5.925597391395951e-23,0.06962200830662614,0.091,"Ir. Omar Yuliarti, S.Farm",Customer Success,Lead,Central Connector
EMP00941,6,0,0.0,9.383101893718661e-17,0.00216703416820069,0.0,0.2608695652173913,0.0,0.0,2.6221487373761304e-16,0.15157669286504333,0.0901,Hardi Waskita,Research,Senior Staff,Central Connector
EMP00699,3,9,5.511022044088176e-05,2.1303812574237246e-12,0.0013740053143291666,0.0,0.13043478260869565,0.375,0.13095238095238096,5.953443314969171e-12,0.09610701325394225,0.0894,"Genta Situmorang, M.TI.",Data & Analytics,Senior Staff,Central Connector
EMP00569,7,0,0.0,2.1186330204586957e-05,0.0016129582807402048,0.0,0.30434782608695654,0.0,0.0,5.9206123545115546e-05,0.11282096309855892,0.0891,Hj. Dinda Tampubolon,HR,Senior Staff,Central Connector
EMP00809,6,0,0.0,2.6949705043573595e-17,0.002107707008270496,0.0,0.2608695652173913,0.0,0.0,7.531212583332569e-17,0.14742695917313714,0.089,Emin Purnawati,Customer Success,Senior Staff,Central Connector
EMP00826,7,3,0.0,1.1835293032942281e-24,0.001608127557136819,0.0,0.30434782608695654,0.125,0.0,3.307424243530934e-24,0.11248307036078345,0.089,"Gatra Prakasa, S.Gz",Customer Success,Specialist,Central Connector
EMP00547,4,3,5.5387156221991727e-05,3.165690138578311e-26,0.0007802742656520579,0.0,0.17391304347826086,0.125,0.13161043311797083,8.846659125969923e-26,0.05457753940882304,0.0879,Garan Mayasari,Finance,Specialist,Central Connector
EMP00874,3,6,5.0100200400801596e-05,2.0334387468357083e-23,0.0014591755830294483,0.0,0.13043478260869565,0.25,0.11904761904761903,5.68253324214282e-23,0.10206438478479124,0.0873,Maida Pradipta,IT Infrastructure,Senior Staff,Central Connector
EMP00637,6,3,5.01002004008016e-06,1.739875837549328e-24,0.0017646651770833605,0.0,0.2608695652173913,0.125,0.011904761904761904,4.862158891906837e-24,0.12343234614454414,0.0866,"R.M. Atma Haryanti, S.Gz",Operations,Staff,Central Connector
EMP00366,6,0,0.0,2.7128083879613016e-23,0.0019595865215889653,0.0,0.2608695652173913,0.0,0.0,7.581061326849732e-23,0.1370664333234737,0.0864,Safina Mangunsong,Sales,Specialist,Central Connector
EMP00685,6,0,0.0,2.0357895068396028e-23,0.001897855950286111,0.0,0.2608695652173913,0.0,0.0,5.689102543473985e-23,0.1327485891546734,0.0854,Paiman Lailasari,Operations,Staff,Central Connector
EMP00763,3,24,1.753507014028056e-05,0.04419278052820567,0.0009036538167539474,0.09665533144912818,0.13043478260869565,1.0,0.041666666666666664,0.12349865212563516,0.06320752069736268,0.0853,Karna Usamah,Legal,Staff,Central Connector
EMP00936,6,0,0.0,2.1204168669798157e-23,0.0018788115653131491,0.0,0.2608695652173913,0.0,0.0,5.925597391395955e-23,0.13141649899467045,0.085,"Hj. Mala Nugroho, S.IP",Research,Senior Staff,Central Connector
EMP00729,7,0,0.0,3.684993218395492e-09,0.0013824437389820922,0.0,0.30434782608695654,0.0,0.0,1.0297874225711847e-08,0.09669725244843697,0.085,"R.M. Jamil Mulyani, M.M.",Data & Analytics,Staff,Central Connector
EMP00967,3,3,6.042235224217279e-05,2.0334387468357083e-23,0.0008324872737692033,0.0,0.13043478260869565,0.125,0.14357501794687727,5.68253324214282e-23,0.05822966230151553,0.0837,Mahesa Saputra,Research,Senior Staff,Information Broker
EMP00308,7,0,0.0,5.516450142473096e-26,0.001226835233361031,0.0,0.30434782608695654,0.0,0.0,1.5415960457135706e-25,0.0858129650616367,0.0823,"Rangga Napitupulu, S.Farm",Marketing,Senior Staff,Central Connector
EMP00852,6,0,0.0,4.709306038357137e-21,0.0016974998622027316,0.0,0.2608695652173913,0.0,0.0,1.3160361064247231e-20,0.11873436008865368,0.0819,"Bella Namaga, S.Gz",Customer Success,Lead,Central Connector
EMP00533,6,6,1.002004008016032e-05,3.945811200198779e-11,0.0012483846849625124,0.0,0.2608695652173913,0.25,0.023809523809523808,1.102674144831795e-10,0.08732027613902502,0.0811,Kajen Usada,Finance,Specialist,Central Connector
EMP00032,6,0,0.0,8.936022361472043e-25,0.0015747561251828466,0.0,0.2608695652173913,0.0,0.0,2.497210412687153e-24,0.11014885183946038,0.0797,Vino Purnawati,Engineering,Staff,Central Connector
EMP00210,3,7,5.0100200400801596e-05,6.148178398018864e-11,0.0010134818592721837,0.0,0.13043478260869565,0.2916666666666667,0.11904761904761903,1.718135261253057e-10,0.07088961990606049,0.0795,Rafi Andriani,Product,Senior Staff,Central Connector
EMP00537,6,3,1.002004008016032e-05,3.5289606292658275e-13,0.0011463499809583723,0.0,0.2608695652173913,0.125,0.023809523809523808,9.86183435189382e-13,0.08018329453653704,0.0794,"R. Gilda Jailani, S.E.I",Finance,Staff,Central Connector
EMP00231,6,3,1.5105588060543198e-05,5.036575391098788e-11,0.0008176244783286259,0.0,0.2608695652173913,0.125,0.03589375448671932,1.407492954042236e-10,0.05719006015187202,0.0772,Martaka Hidayat,Product,Specialist,Central Connector
EMP00206,6,0,0.0,3.379598592384792e-11,0.0014242078458277033,0.0,0.2608695652173913,0.0,0.0,9.444435627190941e-11,0.09961851012356457,0.0771,Talia Mangunsong,Product,Specialist,Central Connector
EMP00410,6,0,0.0,4.732863474508171e-26,0.001418218505236305,0.0,0.2608695652173913,0.0,0.0,1.322619334674712e-25,0.09919957605569969,0.077,Yunita Laksmiwati,Sales,Senior Staff,Central Connector
EMP00716,6,0,0.0,5.406842617887977e-09,0.0014210283409125894,0.0,0.2608695652173913,0.0,0.0,1.5109657450461344e-08,0.09939611453467487,0.077,"Almira Manullang, M.M.",Data & Analytics,Specialist,Central Connector
EMP00701,6,0,0.0,4.732863474508171e-26,0.001418218505236305,0.0,0.2608695652173913,0.0,0.0,1.322619334674712e-25,0.09919957605569969,0.077,Faizah Usada,Data & Analytics,Specialist,Central Connector
EMP00137,6,0,0.0,4.732863474508171e-26,0.001418218505236305,0.0,0.2608695652173913,0.0,0.0,1.322619334674712e-25,0.09919957605569969,0.077,"Eka Palastri, S.Gz",Engineering,Senior Staff,Central Connector
EMP00919,3,3,1.002004008016032e-05,5.75815403233489e-21,0.0024929942405357607,0.0,0.13043478260869565,0.125,0.023809523809523808,1.6091412516378798e-20,0.1743764947766229,0.0768,"drg. Nyoman Yuniar, M.Kom.",IT Infrastructure,Senior Staff,Information Broker
EMP00623,6,3,0.0,8.936022361472043e-25,0.0013848470732823327,0.0,0.2608695652173913,0.125,0.0,2.497210412687153e-24,0.09686535753437664,0.0764,Fitria Widiastuti,Operations,Staff,Central Connector
EMP00928,3,3,5.035196020181066e-06,5.870323084741534e-20,0.0026457902355591116,0.0,0.13043478260869565,0.125,0.011964584828906439,1.640487382424081e-19,0.1850640565827634,0.0759,Darimin Mayasari,IT Infrastructure,Staff,Information Broker
EMP00591,6,3,0.0,2.0357895068396028e-23,0.0013302800254699836,0.0,0.2608695652173913,0.125,0.0,5.689102543473985e-23,0.09304857754623637,0.0754,"R.A. Kartika Wastuti, M.Farm",Operations,Senior Staff,Central Connector
EMP00584,3,10,4.509018036072144e-05,1.4313050950184738e-05,0.0009772928006676737,0.0,0.13043478260869565,0.4166666666666667,0.10714285714285714,3.9998444972820254e-05,0.06835831795352808,0.0753,Carub Najmudin,HR,Staff,Central Connector
EMP00497,6,7,5.01002004008016e-06,6.324100231543447e-11,0.0011012140958290687,0.09172020135818408,0.2608695652173913,0.2916666666666667,0.011904761904761904,1.767297384704171e-10,0.07702619240227908,0.075,Bakijan Nuraini,Finance,Specialist,Central Connector
EMP00822,6,0,0.0,3.6098301963275035e-22,0.0012999842129554056,0.0,0.2608695652173913,0.0,0.0,1.0087827883206617e-21,0.09092948817699398,0.0749,Elon Winarno,Customer Success,Senior Staff,Central Connector
EMP00532,3,6,4.509018036072144e-05,3.528960626062447e-13,0.0009357448772199682,0.0,0.13043478260869565,0.25,0.10714285714285714,9.861834342941833e-13,0.065452181574127,0.0746,Ganda Narpati,Finance,Senior Staff,Central Connector
