employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim,duration_months,event_observed,low_engagement,below_median_salary,senior
EMP00730,Ina Mandasari,Data & Analytics,2,Senior Staff,2020-10-09,4.23,24048396,L,48,D3,EMP00728,2.1,False,50.8,0,1,0,0
EMP00731,Bakijan Wijaya,Data & Analytics,3,Specialist,2022-01-03,2.99,20450183,P,22,S2,EMP00728,4.0,False,35.9,0,0,0,0
EMP00732,drg. Dimas Pratama,Data & Analytics,1,Staff,2021-03-20,3.78,17986552,P,25,S1,EMP00728,2.2,True,45.4,1,1,0,0
EMP00733,dr. Alika Hardiansyah,Data & Analytics,1,Staff,2019-03-01,5.84,16992352,L,31,D3,EMP00728,3.9,True,70.1,1,0,0,0
EMP00734,Nilam Riyanti,Data & Analytics,2,Senior Staff,2022-08-03,2.41,21193183,L,27,D3,EMP00728,3.3,False,28.9,0,0,0,0
EMP00735,"Hj. Samiah Halimah, S.Pd",Data & Analytics,3,Specialist,2022-08-08,2.4,22025936,P,42,S1,EMP00728,3.3,False,28.8,0,0,0,0
EMP00736,Dt. Slamet Kurniawan,Data & Analytics,1,Staff,2019-11-26,5.1,20413732,P,40,S1,EMP00728,3.0,False,61.2,0,0,0,0
EMP00737,Diana Saptono,Data & Analytics,2,Senior Staff,2022-06-22,2.53,22616273,L,32,S1,EMP00728,3.5,True,30.4,1,0,0,0
EMP00738,"Karimah Waskita, S.I.Kom",Data & Analytics,2,Senior Staff,2021-12-02,3.08,20557669,L,27,S1,EMP00728,4.0,True,37.0,1,0,0,0
EMP00739,Himawan Habibi,Data & Analytics,4,Lead,2019-03-26,5.77,31141133,L,29,D3,,3.6,False,69.2,0,0,0,0
EMP00740,Drs. Febi Tarihoran,Data & Analytics,3,Specialist,2022-02-09,2.89,36069697,L,30,S1,EMP00728,2.8,True,34.7,1,1,0,0
EMP00741,T. Bagya Winarno,Data & Analytics,2,Senior Staff,2019-08-11,5.39,21366854,P,35,S2,EMP00728,2.7,True,64.7,1,1,0,0
EMP00742,drg. Prakosa Pudjiastuti,Data & Analytics,2,Senior Staff,2022-10-24,2.19,20514090,L,34,S1,EMP00728,3.5,True,26.3,1,0,0,0
EMP00743,Yunita Oktaviani,Data & Analytics,2,Senior Staff,2020-06-25,4.52,19109531,L,38,S1,EMP00728,3.8,False,54.2,0,0,0,0
EMP00744,"Lurhur Lazuardi, S.E.I",Data & Analytics,1,Staff,2023-09-07,1.32,21231240,L,37,S1,EMP00728,3.8,False,15.8,0,0,0,0
EMP00745,Hartana Wahyudin,Data & Analytics,2,Senior Staff,2023-09-16,1.29,21291650,L,46,S1,EMP00728,2.5,False,15.5,0,1,0,0
EMP00746,"Tgk. Kalim Utama, S.E.I",Data & Analytics,1,Staff,2018-07-31,6.42,18238664,L,41,S1,EMP00728,3.0,False,77.0,0,0,0,0
EMP00747,Luhung Melani,Data & Analytics,2,Senior Staff,2019-02-09,5.89,26954387,P,48,S2,EMP00728,2.7,False,70.7,0,1,0,0
EMP00748,Olivia Gunarto,Data & Analytics,2,Senior Staff,2021-09-13,3.3,26036566,P,33,S2,EMP00728,3.9,True,39.6,1,0,0,0
EMP00749,Aris Mandala,Data & Analytics,1,Staff,2022-02-26,2.84,16864776,P,31,S1,EMP00728,2.5,True,34.1,1,1,0,0
EMP00750,"Juli Kusmawati, M.TI.",Data & Analytics,1,Staff,2019-04-20,5.7,14415356,P,31,S2,EMP00728,3.9,False,68.4,0,0,1,0
EMP00751,Eka Sudiati,Legal,1,Staff,2018-08-03,6.41,21792232,L,39,S1,EMP00770,3.0,False,76.9,0,0,0,0
EMP00752,R.M. Gamanto Suryatmi,Legal,1,Staff,2019-11-10,5.14,15809511,L,43,S1,EMP00770,3.2,False,61.7,0,0,1,0
EMP00753,Elisa Wijaya,Legal,3,Specialist,2018-10-03,6.25,23994341,L,30,D3,EMP00770,3.3,False,75.0,0,0,0,0
EMP00754,Tgk. Rika Sirait,Legal,3,Specialist,2023-07-01,1.5,29664321,P,49,D3,EMP00770,4.2,False,18.0,0,0,0,0
EMP00755,Dr. Kasiran Lestari,Legal,2,Senior Staff,2022-01-19,2.95,18615272,L,26,S2,EMP00770,2.8,False,35.4,0,1,0,0
EMP00756,"Padmi Salahudin, M.Kom.",Legal,1,Staff,2022-07-05,2.49,15082022,P,44,S1,EMP00770,2.6,False,29.9,0,1,1,0
EMP00757,"Cut Kartika Sitompul, S.IP",Legal,3,Specialist,2022-06-20,2.53,21562475,P,46,S1,EMP00770,3.0,False,30.4,0,0,0,0
EMP00758,Restu Samosir,Legal,1,Staff,2021-11-20,3.11,19602636,P,24,S2,EMP00770,3.8,False,37.3,0,0,0,0
EMP00759,"H. Teddy Usamah, S.Ked",Legal,2,Senior Staff,2021-01-22,3.94,19086286,L,41,S1,EMP00770,4.0,False,47.3,0,0,0,0
EMP00760,Dr. Hani Yolanda,Legal,2,Senior Staff,2022-05-16,2.63,17520035,P,46,S2,EMP00770,3.7,False,31.6,0,0,0,0
EMP00761,"KH. Labuh Permata, S.H.",Legal,3,Specialist,2022-08-22,2.36,27150303,P,34,D3,EMP00770,4.2,False,28.3,0,0,0,0
EMP00762,"Anastasia Padmasari, M.Kom.",Legal,2,Senior Staff,2020-09-23,4.27,17537537,L,39,S2,EMP00770,3.3,False,51.2,0,0,0,0
EMP00763,Karna Usamah,Legal,1,Staff,2022-10-31,2.17,17212966,P,28,D3,EMP00770,2.6,False,26.0,0,1,0,0
EMP00764,"Raina Wibowo, S.E.I",Legal,3,Specialist,2022-11-07,2.15,25992076,P,27,S1,EMP00770,2.8,False,25.8,0,1,0,0
EMP00765,"Hj. Hesti Firmansyah, M.Farm",Legal,1,Staff,2023-04-12,1.72,18237200,L,35,S1,EMP00770,4.3,False,20.6,0,0,0,0
EMP00766,"Carla Nainggolan, S.Ked",Legal,2,Senior Staff,2022-07-11,2.48,18636111,L,28,S1,EMP00770,3.2,False,29.8,0,0,0,0
EMP00767,Iriana Andriani,Legal,3,Specialist,2019-11-04,5.16,25098761,L,28,S1,EMP00770,3.5,False,61.9,0,0,0,0
EMP00768,Hendri Putra,Legal,3,Specialist,2022-04-22,2.69,20977296,L,36,S1,EMP00770,3.7,False,32.3,0,0,0,0
EMP00769,Olivia Suryatmi,Legal,2,Senior Staff,2019-10-20,5.2,21947803,P,45,S2,EMP00770,3.6,False,62.4,0,0,0,0
EMP00770,Zizi Halim,Legal,4,Lead,2023-02-16,1.87,36700635,P,40,D3,,3.6,False,22.4,0,0,0,0
EMP00771,"Dina Maryati, S.Kom",Legal,1,Staff,2021-03-09,3.81,17225283,P,46,S2,EMP00770,3.3,False,45.7,0,0,0,0
EMP00772,Tgk. Mujur Kuswandari,Legal,1,Staff,2023-11-29,1.09,16619860,L,44,S1,EMP00770,4.0,False,13.1,0,0,0,0
EMP00773,dr. Galar Natsir,Legal,4,Lead,2023-07-29,1.43,37924332,L,22,S1,,2.9,False,17.2,0,1,0,0
EMP00774,Patricia Siregar,Legal,2,Senior Staff,2023-10-27,1.18,25761156,L,41,S1,EMP00770,4.3,False,14.2,0,0,0,0
EMP00775,Tgk. Murti Zulaika,Legal,3,Specialist,2022-05-01,2.67,24686707,L,23,S1,EMP00770,3.6,False,32.0,0,0,0,0
EMP00776,"Rangga Saptono, M.Ak",Legal,1,Staff,2020-06-09,4.56,19839828,L,23,S1,EMP00770,3.7,False,54.7,0,0,0,0
EMP00777,Febi Prayoga,Legal,1,Staff,2021-01-31,3.92,15988416,P,39,S2,EMP00770,4.0,False,47.0,0,0,1,0
EMP00778,Puti Salahudin,Legal,1,Staff,2019-09-29,5.26,16333731,P,48,S1,EMP00770,4.6,False,63.1,0,0,0,0
EMP00779,Wardaya Salahudin,Legal,4,Lead,2019-05-26,5.6,28022365,L,31,S1,,4.5,False,67.2,0,0,0,0
EMP00780,"T. Niyaga Pranowo, M.Kom.",Legal,2,Senior Staff,2019-05-05,5.66,22881677,L,27,S1,EMP00770,3.2,False,67.9,0,0,0,0
EMP00781,Natalia Tampubolon,Customer Success,3,Specialist,2021-05-08,3.65,18026166,L,34,S1,EMP00846,3.0,False,43.8,0,0,0,0
EMP00782,KH. Najam Saefullah,Customer Success,1,Staff,2021-12-29,3.01,9611628,L,25,S1,EMP00846,2.8,True,36.1,1,1,1,0
EMP00783,Dewi Pertiwi,Customer Success,1,Staff,2022-05-18,2.62,8831297,L,29,S1,EMP00846,3.7,False,31.4,0,0,1,0
EMP00784,"Kenari Wibowo, S.Sos",Customer Success,3,Specialist,2023-03-18,1.79,11514272,L,50,S2,EMP00846,4.3,False,21.5,0,0,1,0
EMP00785,"dr. Vera Maulana, S.Pd",Customer Success,2,Senior Staff,2021-11-21,3.11,14866216,P,44,S1,EMP00846,2.4,True,37.3,1,1,1,0
EMP00786,Edward Hutapea,Customer Success,4,Lead,2023-11-03,1.16,16150426,P,39,S1,,4.1,False,13.9,0,0,1,0
EMP00787,Maimunah Yolanda,Customer Success,2,Senior Staff,2023-03-13,1.8,10424018,P,35,S2,EMP00846,4.2,True,21.6,1,0,1,0
EMP00788,Ulva Kuswandari,Customer Success,1,Staff,2019-03-24,5.77,9024088,L,31,S1,EMP00846,3.3,False,69.2,0,0,1,0
EMP00789,Damar Nasyiah,Customer Success,1,Staff,2022-06-22,2.53,11651172,L,27,S2,EMP00846,2.8,True,30.4,1,1,1,0
EMP00790,Putri Saputra,Customer Success,3,Specialist,2023-08-02,1.42,14987028,L,26,S3,EMP00846,2.6,False,17.0,0,1,1,0
EMP00791,Balangga Susanti,Customer Success,1,Staff,2020-09-13,4.3,9949091,L,42,S1,EMP00846,4.3,False,51.6,0,0,1,0
EMP00792,"Rini Permadi, S.H.",Customer Success,1,Staff,2019-12-08,5.07,8969015,P,43,S1,EMP00846,3.7,False,60.8,0,0,1,0
EMP00793,Mulyono Nuraini,Customer Success,3,Specialist,2020-08-15,4.38,14641817,P,45,S1,EMP00846,2.6,False,52.6,0,1,1,0
EMP00794,Makuta Pradipta,Customer Success,4,Lead,2022-12-13,2.05,18503613,P,39,S1,,4.1,False,24.6,0,0,0,0
EMP00795,Baktianto Zulkarnain,Customer Success,2,Senior Staff,2021-08-08,3.4,10660547,L,38,S1,EMP00846,2.8,False,40.8,0,1,1,0
EMP00796,Tina Halimah,Customer Success,1,Staff,2019-09-10,5.31,10024788,P,30,S1,EMP00846,4.3,False,63.7,0,0,1,0
EMP00797,Maman Mandala,Customer Success,1,Staff,2018-08-20,6.37,8973418,L,24,S1,EMP00846,3.0,False,76.4,0,0,1,0
EMP00798,Yoga Pudjiastuti,Customer Success,2,Senior Staff,2022-01-27,2.93,11422946,L,44,S1,EMP00846,3.9,False,35.2,0,0,1,0
EMP00799,Hasim Yolanda,Customer Success,1,Staff,2023-02-09,1.89,8946072,L,24,S1,EMP00846,3.6,False,22.7,0,0,1,0
EMP00800,Natalia Yulianti,Customer Success,3,Specialist,2023-01-05,1.99,15933200,L,33,S1,EMP00846,3.5,False,23.9,0,0,1,0
EMP00801,Praba Suwarno,Customer Success,2,Senior Staff,2019-06-23,5.52,11766239,P,24,S1,EMP00846,3.3,False,66.2,0,0,1,0
EMP00802,Irma Yuliarti,Customer Success,3,Specialist,2021-12-07,3.07,13291703,P,30,S1,EMP00846,4.1,True,36.8,1,0,1,0
EMP00803,Umaya Irawan,Customer Success,2,Senior Staff,2021-02-04,3.9,12429972,L,22,S2,EMP00846,2.9,False,46.8,0,1,1,0
EMP00804,"Kemal Pradipta, M.Pd",Customer Success,1,Staff,2022-01-08,2.98,8744654,L,41,S1,EMP00846,2.0,True,35.8,1,1,1,0
EMP00805,"Tari Firgantoro, S.E.",Customer Success,3,Specialist,2020-07-22,4.44,12521506,P,49,S1,EMP00846,3.3,False,53.3,0,0,1,0
EMP00806,Zalindra Nugroho,Customer Success,1,Staff,2019-04-07,5.74,11138174,L,27,S2,EMP00846,3.1,True,68.9,1,0,1,0
EMP00807,Raihan Widodo,Customer Success,2,Senior Staff,2023-05-10,1.65,13460871,P,48,S1,EMP00846,3.1,False,19.8,0,0,1,0
EMP00808,"drg. Cengkir Siregar, S.Gz",Customer Success,3,Specialist,2022-12-23,2.02,12298181,L,25,D3,EMP00846,3.0,False,24.2,0,0,1,0
EMP00809,Emin Purnawati,Customer Success,2,Senior Staff,2018-09-29,6.26,14230896,L,44,S1,EMP00846,2.9,False,75.1,0,1,1,0
EMP00810,Puti Juli Suryono,Customer Success,2,Senior Staff,2020-12-28,4.01,11641251,L,45,S2,EMP00846,2.8,True,48.1,1,1,1,0
EMP00811,Syahrini Palastri,Customer Success,1,Staff,2022-09-16,2.29,9205316,L,51,S2,EMP00846,3.6,True,27.5,1,0,1,0
EMP00812,drg. Tirtayasa Mansur,Customer Success,2,Senior Staff,2018-07-17,6.46,12823500,L,46,S1,EMP00846,3.8,False,77.5,0,0,1,0
EMP00813,"Drs. Nadia Saputra, S.Kom",Customer Success,1,Staff,2020-09-19,4.28,10442780,P,48,S1,EMP00846,3.1,False,51.4,0,0,1,0
EMP00814,"R. Gamblang Marpaung, M.M.",Customer Success,2,Senior Staff,2023-07-28,1.43,10345587,P,49,S1,EMP00846,3.3,False,17.2,0,0,1,0
EMP00815,"Edi Nashiruddin, S.Ked",Customer Success,1,Staff,2021-03-09,3.81,9026130,L,24,S1,EMP00846,4.4,False,45.7,0,0,1,0
EMP00816,"Jessica Sihombing, M.Farm",Customer Success,2,Senior Staff,2022-05-06,2.66,13418456,L,44,S1,EMP00846,5.0,True,31.9,1,0,1,0
EMP00817,"Praba Nababan, S.E.",Customer Success,3,Specialist,2023-10-29,1.17,15933080,L,23,S1,EMP00846,1.0,True,14.0,1,1,1,0
EMP00818,Hj. Latika Aryani,Customer Success,1,Staff,2020-06-12,4.55,11510790,L,32,S1,EMP00846,3.3,True,54.6,1,0,1,0
EMP00819,Tgk. Bakianto Wacana,Customer Success,3,Specialist,2021-12-14,3.05,14101748,P,23,S3,EMP00846,2.2,True,36.6,1,1,1,0
EMP00820,"Bakiono Nashiruddin, S.E.I",Customer Success,1,Staff,2022-12-06,2.07,8808260,P,35,S2,EMP00846,2.4,False,24.8,0,1,1,0
EMP00821,Janet Prayoga,Customer Success,3,Specialist,2018-07-14,6.47,13815986,P,35,S1,EMP00846,3.0,True,77.6,1,0,1,0
EMP00822,Elon Winarno,Customer Success,2,Senior Staff,2020-05-10,4.64,12966445,P,37,S2,EMP00846,3.2,False,55.7,0,0,1,0
EMP00823,Ivan Santoso,Customer Success,2,Senior Staff,2019-12-14,5.05,11344293,L,38,S2,EMP00846,3.7,False,60.6,0,0,1,0
EMP00824,Ilsa Padmasari,Customer Success,2,Senior Staff,2019-07-10,5.48,11582675,P,37,S1,EMP00846,2.1,False,65.8,0,1,1,0
EMP00825,"Queen Anggriawan, S.T.",Customer Success,4,Lead,2021-08-29,3.34,16531050,P,28,S1,,2.9,False,40.1,0,1,0,0
EMP00826,"Gatra Prakasa, S.Gz",Customer Success,3,Specialist,2021-06-22,3.53,13113429,P,32,S1,EMP00846,4.7,False,42.4,0,0,1,0
EMP00827,"Banara Hastuti, S.Pd",Customer Success,5,Manager,2019-02-26,5.85,20760260,P,30,S1,,2.9,True,70.2,1,1,0,1
EMP00828,Halim Mardhiyah,Customer Success,3,Specialist,2019-02-24,5.85,15045762,L,36,S1,EMP00846,2.5,True,70.2,1,1,1,0
EMP00829,"Vera Saragih, S.IP",Customer Success,1,Staff,2023-05-09,1.65,11389163,P,48,S2,EMP00846,1.3,False,19.8,0,1,1,0
EMP00830,"Vero Sihombing, S.I.Kom",Customer Success,2,Senior Staff,2023-05-19,1.62,11662064,L,22,S1,EMP00846,4.2,False,19.4,0,0,1,0
EMP00831,R.A. Gawati Mansur,Customer Success,6,Senior Manager,2018-11-15,6.13,23016638,P,29,S1,,3.3,False,73.6,0,0,0,1
EMP00832,Eva Hasanah,Customer Success,1,Staff,2021-12-03,3.08,10048590,L,46,S1,EMP00846,4.5,False,37.0,0,0,1,0
EMP00833,"Rachel Wahyudin, S.Farm",Customer Success,3,Specialist,2021-05-15,3.63,11482111,P,26,S1,EMP00846,4.2,True,43.6,1,0,1,0
EMP00834,"Pia Halimah, M.Pd",Customer Success,3,Specialist,2022-10-25,2.18,17087053,L,31,S1,EMP00846,2.2,False,26.2,0,1,0,0
EMP00835,"Ir. Rudi Pratama, S.H.",Customer Success,2,Senior Staff,2021-05-03,3.66,14780289,L,26,S2,EMP00846,4.2,False,43.9,0,0,1,0
EMP00836,"Perkasa Riyanti, S.Pt",Customer Success,2,Senior Staff,2021-01-24,3.93,7496391,L,22,S2,EMP00846,5.0,False,47.2,0,0,1,0
EMP00837,drg. Karsana Tarihoran,Customer Success,2,Senior Staff,2021-01-02,3.99,11619227,P,22,S1,EMP00846,4.6,False,47.9,0,0,1,0
EMP00838,Vero Pratiwi,Customer Success,2,Senior Staff,2020-10-16,4.21,14765410,L,30,S1,EMP00846,5.0,False,50.5,0,0,1,0
EMP00839,Aswani Pudjiastuti,Customer Success,1,Staff,2020-11-29,4.09,9591117,L,39,D3,EMP00846,2.3,True,49.1,1,1,1,0
EMP00840,Sutan Kemal Nasyiah,Customer Success,3,Specialist,2023-03-04,1.83,13082015,P,44,S2,EMP00846,3.0,False,22.0,0,0,1,0
EMP00841,Catur Simbolon,Customer Success,3,Specialist,2022-07-28,2.43,12923548,L,23,S1,EMP00846,3.8,True,29.2,1,0,1,0
EMP00842,"Drs. Maimunah Latupono, S.Kom",Customer Success,2,Senior Staff,2023-10-23,1.19,11649081,P,29,S1,EMP00846,2.5,False,14.3,0,1,1,0
EMP00843,"Restu Lestari, S.Pt",Customer Success,1,Staff,2021-11-23,3.1,9777606,L,46,S1,EMP00846,3.1,False,37.2,0,0,1,0
EMP00844,drg. Rusman Hakim,Customer Success,3,Specialist,2019-01-08,5.98,16839134,P,32,S1,EMP00846,2.9,False,71.8,0,1,0,0
EMP00845,Diah Mulyani,Customer Success,2,Senior Staff,2023-06-18,1.54,10240329,L,24,S1,EMP00846,3.6,True,18.5,1,0,1,0
EMP00846,Mutia Pratiwi,Customer Success,5,Manager,2018-09-10,6.31,18860176,P,42,S1,,2.8,False,75.7,0,1,0,1
EMP00847,Kurnia Hariyah,Customer Success,2,Senior Staff,2021-10-28,3.18,9289909,P,23,S1,EMP00846,4.1,False,38.2,0,0,1,0
EMP00848,"Respati Samosir, S.Ked",Customer Success,2,Senior Staff,2019-06-01,5.59,12478847,L,26,S1,EMP00846,3.6,False,67.1,0,0,1,0
EMP00849,Hamima Adriansyah,Customer Success,3,Specialist,2020-04-04,4.74,14917635,L,32,S1,EMP00846,4.0,False,56.9,0,0,1,0
EMP00850,"Gasti Prastuti, S.Pt",Customer Success,2,Senior Staff,2020-03-27,4.76,14050694,P,50,S2,EMP00846,3.3,False,57.1,0,0,1,0
EMP00851,Indra Situmorang,Customer Success,1,Staff,2021-12-28,3.01,10750802,P,46,S2,EMP00846,3.1,False,36.1,0,0,1,0
EMP00852,"Bella Namaga, S.Gz",Customer Success,4,Lead,2021-11-14,3.13,17971468,P,45,S1,,5.0,True,37.6,1,0,0,0
EMP00853,Warji Halimah,Customer Success,1,Staff,2020-01-17,4.96,9075041,P,23,S2,EMP00846,4.2,False,59.5,0,0,1,0
EMP00854,Edison Wasita,Customer Success,2,Senior Staff,2019-12-20,5.03,14056801,L,25,S2,EMP00846,4.4,True,60.4,1,0,1,0
EMP00855,Pranawa Mansur,Customer Success,3,Specialist,2022-10-23,2.19,19374179,P,27,S2,EMP00846,4.9,False,26.3,0,0,0,0
EMP00856,"Ir. Omar Yuliarti, S.Farm",Customer Success,4,Lead,2022-12-26,2.02,18676503,P,30,S3,,3.8,True,24.2,1,0,0,0
EMP00857,Kezia Hassanah,Customer Success,2,Senior Staff,2019-09-13,5.3,12756520,L,37,S1,EMP00846,4.5,False,63.6,0,0,1,0
EMP00858,"drg. Keisha Hutapea, M.Pd",Customer Success,4,Lead,2023-02-09,1.89,22328760,L,38,S1,,3.6,True,22.7,1,0,0,0
EMP00859,Martani Tampubolon,Customer Success,2,Senior Staff,2022-08-23,2.36,12760975,L,46,S1,EMP00846,3.8,True,28.3,1,0,1,0
EMP00860,Cemani Nasyiah,Customer Success,1,Staff,2018-10-08,6.23,8278521,P,48,D3,EMP00846,2.5,True,74.8,1,1,1,0
EMP00861,Paris Mahendra,IT Infrastructure,3,Specialist,2021-08-20,3.36,17577181,L,22,D3,EMP00925,3.3,False,40.3,0,0,0,0
EMP00862,"Genta Adriansyah, S.Ked",IT Infrastructure,3,Specialist,2023-05-05,1.66,20231032,L,47,S2,EMP00925,3.9,True,19.9,1,0,0,0
EMP00863,Malika Wulandari,IT Infrastructure,3,Specialist,2021-02-10,3.89,14833926,L,36,S1,EMP00925,4.0,True,46.7,1,0,1,0
EMP00864,"Puji Anggraini, M.Pd",IT Infrastructure,3,Specialist,2023-03-16,1.8,14867684,L,40,S1,EMP00925,3.8,False,21.6,0,0,1,0
EMP00865,Yuni Pradana,IT Infrastructure,1,Staff,2019-11-23,5.11,15661335,P,27,S1,EMP00925,3.0,False,61.3,0,0,1,0
EMP00866,Jagaraga Situmorang,IT Infrastructure,3,Specialist,2023-09-08,1.31,17299759,P,33,S1,EMP00925,3.4,False,15.7,0,0,0,0
EMP00867,Enteng Nainggolan,IT Infrastructure,2,Senior Staff,2023-07-10,1.48,16127233,L,44,S1,EMP00925,4.4,True,17.8,1,0,1,0
EMP00868,"Vanesa Kusumo, S.Gz",IT Infrastructure,1,Staff,2023-03-17,1.79,11616111,L,42,S1,EMP00925,4.5,False,21.5,0,0,1,0
EMP00869,"Ir. Hari Susanti, S.Ked",IT Infrastructure,3,Specialist,2023-09-18,1.29,19033708,L,25,S1,EMP00925,3.2,False,15.5,0,0,0,0
EMP00870,Danang Hidayat,IT Infrastructure,2,Senior Staff,2022-06-12,2.55,15502503,L,50,D3,EMP00925,2.8,False,30.6,0,1,1,0
EMP00871,Legawa Firmansyah,IT Infrastructure,1,Staff,2021-06-01,3.58,13446473,P,41,S1,EMP00925,3.4,False,43.0,0,0,1,0
EMP00872,Rahayu Wulandari,IT Infrastructure,1,Staff,2019-10-14,5.22,10503305,L,46,S1,EMP00925,3.1,False,62.6,0,0,1,0
EMP00873,"Alika Prasasta, S.Gz",IT Infrastructure,2,Senior Staff,2021-02-28,3.84,14267002,L,23,S1,EMP00925,2.7,False,46.1,0,1,1,0
EMP00874,Maida Pradipta,IT Infrastructure,2,Senior Staff,2022-06-01,2.58,12577125,P,48,S1,EMP00925,3.4,False,31.0,0,0,1,0
EMP00875,Sutan Perkasa Hakim,IT Infrastructure,1,Staff,2020-11-20,4.11,14778158,L,33,S1,EMP00925,1.8,False,49.3,0,1,1,0
EMP00876,Jefri Siregar,IT Infrastructure,2,Senior Staff,2018-07-25,6.44,14771837,L,34,S1,EMP00925,2.9,False,77.3,0,1,1,0
EMP00877,Rahman Permata,IT Infrastructure,2,Senior Staff,2023-10-21,1.2,13282318,L,43,S1,EMP00925,2.6,False,14.4,0,1,1,0
EMP00878,Ratih Rahimah,IT Infrastructure,3,Specialist,2021-01-10,3.97,19042428,L,36,S3,EMP00925,2.9,True,47.6,1,1,0,0
EMP00879,"Ir. Reza Sinaga, S.H.",IT Infrastructure,3,Specialist,2023-08-23,1.36,17991224,L,37,D3,EMP00925,2.8,False,16.3,0,1,0,0
EMP00880,Dinda Wijayanti,IT Infrastructure,2,Senior Staff,2023-02-18,1.87,17513049,L,47,S1,EMP00925,4.6,False,22.4,0,0,0,0
EMP00881,Sutan Hendri Salahudin,IT Infrastructure,1,Staff,2021-11-20,3.11,11049276,L,27,S1,EMP00925,2.6,False,37.3,0,1,1,0
EMP00882,Almira Puspita,IT Infrastructure,4,Lead,2020-05-25,4.6,19894122,P,25,S1,,4.8,False,55.2,0,0,0,0
EMP00883,R. Sari Wastuti,IT Infrastructure,1,Staff,2018-09-22,6.28,11067350,P,46,S2,EMP00925,2.2,False,75.4,0,1,1,0
EMP00884,Puti Lailasari,IT Infrastructure,2,Senior Staff,2021-03-30,3.76,13392470,L,38,D3,EMP00925,3.2,False,45.1,0,0,1,0
EMP00885,Gangsar Yuniar,IT Infrastructure,1,Staff,2022-07-17,2.46,15100374,L,50,S1,EMP00925,3.5,False,29.5,0,0,1,0
EMP00886,"Harjaya Novitasari, S.Psi",IT Infrastructure,2,Senior Staff,2022-03-24,2.77,16681239,L,32,S1,EMP00925,3.3,True,33.2,1,0,0,0
EMP00887,"Lidya Wasita, S.E.I",IT Infrastructure,2,Senior Staff,2023-05-28,1.6,16609481,P,48,D3,EMP00925,3.0,False,19.2,0,0,0,0
EMP00888,Keisha Nashiruddin,IT Infrastructure,1,Staff,2023-01-28,1.92,12175552,P,46,D3,EMP00925,4.9,False,23.0,0,0,1,0
EMP00889,"Dr. Jasmani Permadi, S.H.",IT Infrastructure,1,Staff,2023-07-19,1.45,14617367,L,23,S2,EMP00925,3.8,False,17.4,0,0,1,0
EMP00890,Zamira Megantara,IT Infrastructure,2,Senior Staff,2020-03-01,4.84,18576132,L,30,S2,EMP00925,2.3,False,58.1,0,1,0,0
EMP00891,"drg. Vinsen Hakim, M.Pd",IT Infrastructure,2,Senior Staff,2022-06-21,2.53,20191260,P,32,S1,EMP00925,4.7,False,30.4,0,0,0,0
EMP00892,Lidya Puspita,IT Infrastructure,1,Staff,2023-04-23,1.69,12034283,L,45,S1,EMP00925,3.0,False,20.3,0,0,1,0
EMP00893,R.M. Harsanto Prasasta,IT Infrastructure,1,Staff,2019-05-15,5.63,11527477,P,37,S1,EMP00925,2.4,False,67.6,0,1,1,0
EMP00894,Farhunnisa Sitompul,IT Infrastructure,2,Senior Staff,2023-09-24,1.27,13914608,P,43,S1,EMP00925,4.2,False,15.2,0,0,1,0
EMP00895,"Bahuwirya Hartati, S.I.Kom",IT Infrastructure,4,Lead,2023-07-26,1.43,24695204,L,37,S2,,4.0,False,17.2,0,0,0,0
EMP00896,Kawaca Nainggolan,IT Infrastructure,1,Staff,2022-06-03,2.58,12402964,L,25,S1,EMP00925,2.7,False,31.0,0,1,1,0
EMP00897,Embuh Waluyo,IT Infrastructure,1,Staff,2021-06-28,3.51,13066778,L,35,S1,EMP00925,1.6,False,42.1,0,1,1,0
EMP00898,"Lukita Suartini, S.Gz",IT Infrastructure,2,Senior Staff,2020-11-21,4.11,18907256,P,32,S1,EMP00925,2.4,False,49.3,0,1,0,0
EMP00899,"Puti Fitriani Rahmawati, M.Pd",IT Infrastructure,2,Senior Staff,2021-09-12,3.3,18473492,P,30,S2,EMP00925,2.5,False,39.6,0,1,0,0
EMP00900,Jatmiko Pranowo,IT Infrastructure,2,Senior Staff,2020-07-25,4.44,18455342,L,49,S2,EMP00925,3.7,False,53.3,0,0,0,0
EMP00901,"dr. Ilsa Budiman, S.Kom",IT Infrastructure,4,Lead,2023-05-14,1.63,20082730,L,37,S2,,3.6,False,19.6,0,0,0,0
EMP00902,Yono Lazuardi,IT Infrastructure,1,Staff,2019-01-21,5.94,15163028,P,32,D3,EMP00925,2.8,False,71.3,0,1,1,0
EMP00903,"Usyi Kuswandari, S.H.",IT Infrastructure,3,Specialist,2022-03-28,2.76,20120000,P,51,S1,EMP00925,4.0,False,33.1,0,0,0,0
EMP00904,"Rahmi Putra, S.Sos",IT Infrastructure,1,Staff,2019-06-29,5.51,16243986,L,35,S2,EMP00925,3.0,False,66.1,0,0,0,0
EMP00905,Kusuma Sinaga,IT Infrastructure,2,Senior Staff,2021-02-12,3.88,18581485,P,30,S1,EMP00925,2.9,True,46.6,1,1,0,0
