employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim,avg_salary,p25_salary,p50_salary,p75_salary,n_employees,salary_position,salary_gap_to_median
EMP00129,R.A. Tina Siregar,Engineering,2,Senior Staff,2023-06-09,1.56,14117311,L,50,S2,EMP00155,2.1,True,19160183.29032258,17140453.0,19163698.0,21001369.25,62,below_p25,-0.26333054298810177
EMP00130,Mahfud Usada,Engineering,2,Senior Staff,2022-04-17,2.71,21613998,L,48,S1,EMP00155,2.7,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,above_p75,0.12786154321571963
EMP00131,"Tgk. Ophelia Lestari, S.T.",Engineering,1,Staff,2018-11-04,6.16,10306710,L,31,S1,EMP00155,2.0,False,14795718.7,13486210.5,14745058.0,15908522.0,70,below_p25,-0.30100580140139155
EMP00132,"Cut Cornelia Usada, S.Farm",Engineering,2,Senior Staff,2023-06-24,1.52,21946215,L,29,S1,EMP00155,3.0,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,above_p75,0.14519728916621416
EMP00133,"Tgk. Aurora Adriansyah, S.Psi",Engineering,2,Senior Staff,2019-06-01,5.59,18339870,L,34,S2,EMP00155,4.4,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p25_to_p50,-0.04298898886843239
EMP00134,"R.M. Makuta Saptono, S.E.",Engineering,2,Senior Staff,2020-01-01,5.0,15954756,L,25,S1,EMP00155,2.8,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,below_p25,-0.16744899653501114
EMP00135,"Maimunah Puspasari, S.Farm",Engineering,3,Specialist,2019-03-07,5.82,27909316,L,43,S1,EMP00155,3.6,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,above_p75,0.19783232957874583
EMP00136,Dt. Balidin Hutagalung,Engineering,2,Senior Staff,2023-09-22,1.28,17209754,L,50,S1,EMP00155,3.4,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p25_to_p50,-0.10196069672982741
EMP00137,"Eka Palastri, S.Gz",Engineering,2,Senior Staff,2019-06-20,5.53,18766929,P,35,S1,EMP00155,3.6,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p25_to_p50,-0.02070419811458102
EMP00138,"dr. Restu Puspasari, S.E.I",Engineering,1,Staff,2021-11-28,3.09,14803574,P,38,S1,EMP00155,4.1,True,14795718.7,13486210.5,14745058.0,15908522.0,70,p50_to_p75,0.003968516095358865
EMP00139,Dian Gunarto,Engineering,3,Specialist,2018-12-25,6.02,23498090,P,40,S2,EMP00155,2.9,True,23711466.244897958,21585251.0,23299852.0,26477845.0,49,p50_to_p75,0.008508122712539118
EMP00140,Karimah Gunarto,Engineering,1,Staff,2019-07-07,5.49,16051711,L,44,S1,EMP00155,3.6,False,14795718.7,13486210.5,14745058.0,15908522.0,70,above_p75,0.08861633504595234
EMP00141,Fathonah Zulaika,Engineering,5,Manager,2023-08-12,1.39,29991361,P,45,S1,,3.8,True,30678396.0,29090833.0,29991361.0,31924022.0,5,p50_to_p75,0.0
EMP00142,Mulyanto Jailani,Engineering,2,Senior Staff,2022-05-16,2.63,15279048,L,41,S1,EMP00155,3.3,True,19160183.29032258,17140453.0,19163698.0,21001369.25,62,below_p25,-0.20270878825162034
EMP00143,Victoria Purwanti,Engineering,2,Senior Staff,2021-07-30,3.42,19388150,P,26,S1,EMP00155,3.9,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p50_to_p75,0.011712353221178919
EMP00144,"drg. Raina Mangunsong, S.H.",Engineering,1,Staff,2022-04-15,2.71,16032567,L,41,S1,EMP00155,3.8,False,14795718.7,13486210.5,14745058.0,15908522.0,70,above_p75,0.08731800173319088
EMP00145,"R. Wirda Nugroho, S.Farm",Engineering,3,Specialist,2018-08-08,6.4,18226470,P,47,S1,EMP00155,3.4,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,below_p25,-0.21774309982741522
EMP00146,Cemani Sitorus,Engineering,3,Specialist,2019-11-14,5.13,28089799,L,41,S1,EMP00155,4.5,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,above_p75,0.2055784302835915
EMP00147,"dr. Rama Winarsih, S.H.",Engineering,2,Senior Staff,2023-02-11,1.89,19121404,L,43,S1,EMP00155,4.1,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p25_to_p50,-0.0022069853114988556
EMP00148,Endah Kurniawan,Engineering,2,Senior Staff,2021-06-01,3.58,19731675,P,35,D3,EMP00155,3.9,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p50_to_p75,0.029638173175135615
EMP00149,Ani Halimah,Engineering,4,Lead,2019-02-18,5.87,24350546,P,31,S1,,2.1,True,24546487.85714286,22680203.5,24457318.0,26287897.75,14,p25_to_p50,-0.004365646306761845
EMP00150,Daliono Haryanti,Engineering,2,Senior Staff,2019-03-22,5.78,20576487,L,30,S1,EMP00155,3.5,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p50_to_p75,0.07372214903407474
EMP00151,Ina Pradana,Engineering,2,Senior Staff,2020-12-22,4.02,13519894,L,43,S2,EMP00155,3.4,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,below_p25,-0.2945049541064569
EMP00152,Ajiono Wahyuni,Engineering,1,Staff,2021-02-12,3.88,16132314,P,33,S1,EMP00155,3.0,False,14795718.7,13486210.5,14745058.0,15908522.0,70,above_p75,0.09408277675136985
EMP00153,Heru Sitompul,Engineering,3,Specialist,2022-12-20,2.03,19497700,P,50,S1,EMP00155,4.2,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,below_p25,-0.16318352580093642
EMP00154,Zelaya Hidayat,Engineering,1,Staff,2019-07-22,5.45,16271894,P,29,S2,EMP00155,2.6,False,14795718.7,13486210.5,14745058.0,15908522.0,70,above_p75,0.10354899926470279
EMP00155,"T. Gara Yuniar, M.TI.",Engineering,5,Manager,2022-08-30,2.34,24400412,L,44,S1,,4.5,False,30678396.0,29090833.0,29991361.0,31924022.0,5,below_p25,-0.1864186490236305
EMP00156,Shania Nasyiah,Engineering,2,Senior Staff,2021-06-06,3.57,23319764,L,39,D3,EMP00155,3.1,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,above_p75,0.21687181670260092
EMP00157,Ana Latupono,Engineering,3,Specialist,2023-09-16,1.29,27946282,L,32,S1,EMP00155,3.4,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,above_p75,0.19941886326144903
EMP00158,Elma Prastuti,Engineering,1,Staff,2021-06-28,3.51,15519046,P,51,S3,EMP00155,4.4,False,14795718.7,13486210.5,14745058.0,15908522.0,70,p50_to_p75,0.05249134998316046
EMP00159,Ani Kurniawan,Engineering,2,Senior Staff,2020-07-04,4.49,20007014,P,24,S1,EMP00155,3.4,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p50_to_p75,0.044005911593889654
EMP00160,drg. Jelita Sihotang,Engineering,3,Specialist,2020-02-01,4.91,21585251,P,46,S1,EMP00155,2.9,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,p25_to_p50,-0.07358849318012835
EMP00161,Rachel Melani,Engineering,3,Specialist,2023-11-30,1.09,28513941,L,51,S1,EMP00155,3.8,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,above_p75,0.22378206522513533
EMP00162,Harsana Permata,Engineering,3,Specialist,2022-12-17,2.04,24324021,P,34,S2,EMP00155,2.7,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,p50_to_p75,0.043956030278647265
EMP00163,Dodo Gunawan,Engineering,3,Specialist,2018-11-14,6.13,28124049,P,34,S1,EMP00155,3.0,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,above_p75,0.20704839670226233
EMP00164,"Maya Adriansyah, M.TI.",Engineering,3,Specialist,2020-11-05,4.15,21313160,L,48,D3,EMP00155,3.6,True,23711466.244897958,21585251.0,23299852.0,26477845.0,49,below_p25,-0.08526629267859727
EMP00165,"Dr. Mahfud Winarsih, S.Kom",Engineering,2,Senior Staff,2023-06-14,1.55,18239095,L,35,S1,EMP00155,3.3,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p25_to_p50,-0.04824762945022407
EMP00166,Mala Hidayat,Engineering,1,Staff,2023-07-27,1.43,14419611,L,47,S1,EMP00155,3.0,True,14795718.7,13486210.5,14745058.0,15908522.0,70,p25_to_p50,-0.022071598497611877
EMP00167,"Viman Sitompul, M.Ak",Engineering,2,Senior Staff,2020-10-01,4.25,18501915,L,29,S1,EMP00155,3.4,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p25_to_p50,-0.03453315743130579
EMP00168,Salimah Maheswara,Engineering,2,Senior Staff,2020-07-18,4.45,20794934,L,28,S2,EMP00155,3.7,True,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p50_to_p75,0.08512114937315335
EMP00169,"Ifa Mayasari, S.Pd",Engineering,3,Specialist,2023-08-04,1.41,23439253,L,33,S2,EMP00155,3.1,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,p50_to_p75,0.005982913539536646
EMP00170,"Hasan Simbolon, S.Sos",Engineering,1,Staff,2018-10-12,6.22,12126553,L,51,S1,EMP00155,2.3,False,14795718.7,13486210.5,14745058.0,15908522.0,70,below_p25,-0.1775852628046631
EMP00171,"Ida Puspasari, S.E.I",Engineering,1,Staff,2023-11-20,1.11,21685933,L,38,S1,EMP00155,4.8,True,14795718.7,13486210.5,14745058.0,15908522.0,70,above_p75,0.47072551359241854
EMP00172,Imam Widiastuti,Engineering,2,Senior Staff,2021-11-30,3.09,16143475,L,36,S1,EMP00155,3.4,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,below_p25,-0.157601262553814
EMP00173,Shania Natsir,Engineering,3,Specialist,2019-11-07,5.15,18456967,L,30,D3,EMP00155,3.9,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,below_p25,-0.20785046188276218
EMP00174,Ir. Ilsa Waskita,Engineering,2,Senior Staff,2023-11-14,1.13,19806265,L,28,S1,EMP00155,3.9,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p50_to_p75,0.033530428208584796
EMP00175,Dt. Gadang Suwarno,Engineering,3,Specialist,2019-05-22,5.61,30071694,P,50,S1,EMP00155,4.6,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,above_p75,0.29063884182611976
EMP00176,Irfan Prastuti,Engineering,1,Staff,2019-02-09,5.89,13945000,P,24,S1,EMP00155,3.5,True,14795718.7,13486210.5,14745058.0,15908522.0,70,p25_to_p50,-0.05425939999693457
EMP00177,Hj. Janet Hastuti,Engineering,1,Staff,2022-01-24,2.93,21121577,L,32,S2,EMP00155,3.7,False,14795718.7,13486210.5,14745058.0,15908522.0,70,above_p75,0.43245126604452827
EMP00178,Maimunah Wulandari,Engineering,1,Staff,2023-09-30,1.25,12198936,L,49,S2,EMP00155,2.2,False,14795718.7,13486210.5,14745058.0,15908522.0,70,below_p25,-0.17267629601728254
EMP00179,Kajen Kusmawati,Engineering,4,Lead,2018-09-23,6.27,27919165,L,44,S1,,3.7,True,24546487.85714286,22680203.5,24457318.0,26287897.75,14,above_p75,0.14154646883194633
EMP00180,"KH. Oman Narpati, S.Pt",Engineering,3,Specialist,2021-05-24,3.61,24494374,L,50,S1,EMP00155,3.1,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,p50_to_p75,0.0512673642733868
EMP00181,Oliva Wijayanti,Engineering,2,Senior Staff,2022-05-11,2.64,19692645,L,51,S1,EMP00155,2.9,True,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p50_to_p75,0.027601509896471966
EMP00182,"Lukman Sitorus, S.Pt",Engineering,4,Lead,2018-08-16,6.38,22589208,L,25,S1,,4.3,False,24546487.85714286,22680203.5,24457318.0,26287897.75,14,below_p25,-0.0763824553452672
EMP00183,"R.A. Samiah Saragih, S.H.",Engineering,1,Staff,2021-11-16,3.12,14618904,L,49,S1,EMP00155,2.4,False,14795718.7,13486210.5,14745058.0,15908522.0,70,p25_to_p50,-0.008555680147205931
EMP00184,"Sutan Cakrajiya Dongoran, S.Gz",Engineering,1,Staff,2022-05-08,2.65,13650518,L,41,S1,EMP00155,4.0,False,14795718.7,13486210.5,14745058.0,15908522.0,70,p25_to_p50,-0.07423097284527466
EMP00185,Jaswadi Suryatmi,Engineering,2,Senior Staff,2021-03-21,3.78,21127181,L,43,S2,EMP00155,3.1,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,above_p75,0.10245846078350848
EMP00186,"Puti Mutia Agustina, M.Farm",Engineering,3,Specialist,2018-09-07,6.32,24595131,L,49,S2,EMP00155,4.2,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,p50_to_p75,0.05559172650538725
EMP00187,Nasim Winarno,Engineering,2,Senior Staff,2018-12-13,6.05,17136853,L,39,S1,EMP00155,4.3,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,below_p25,-0.10576481637312381
EMP00188,Lalita Prasasta,Engineering,1,Staff,2023-02-08,1.89,16901899,L,47,S2,EMP00155,3.5,False,14795718.7,13486210.5,14745058.0,15908522.0,70,above_p75,0.14627551821091514
EMP00189,Marwata Ardianto,Engineering,3,Specialist,2018-08-03,6.41,23080111,L,33,S1,EMP00155,2.9,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,p25_to_p50,-0.009431004111099074
EMP00190,"KH. Timbul Kurniawan, S.Farm",Engineering,1,Staff,2022-08-15,2.38,13583253,P,50,S1,EMP00155,2.7,False,14795718.7,13486210.5,14745058.0,15908522.0,70,p25_to_p50,-0.07879284028587748
EMP00191,Cecep Maryati,Engineering,3,Specialist,2023-04-15,1.71,25193690,P,25,S1,EMP00155,3.3,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,p50_to_p75,0.0812811171504437
EMP00192,Alika Puspita,Engineering,2,Senior Staff,2018-11-17,6.12,15708369,L,33,S1,EMP00155,3.8,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,below_p25,-0.18030596182427838
EMP00193,Vero Maheswara,Engineering,2,Senior Staff,2019-12-24,5.02,19838022,L,48,S1,EMP00155,2.3,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p50_to_p75,0.03518757183503935
EMP00194,Diana Hariyah,Engineering,1,Staff,2023-04-23,1.69,15523666,L,33,S1,EMP00155,4.2,False,14795718.7,13486210.5,14745058.0,15908522.0,70,p50_to_p75,0.05280467530205714
EMP00195,"Karta Purwanti, M.Ak",Engineering,1,Staff,2020-10-27,4.18,12766637,P,27,S2,EMP00155,4.0,False,14795718.7,13486210.5,14745058.0,15908522.0,70,below_p25,-0.13417519280019108
EMP00196,Usyi Handayani,Engineering,3,Specialist,2022-08-07,2.4,33788724,L,24,D3,EMP00155,3.4,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,above_p75,0.450169039700338
EMP00197,Drs. Maria Pudjiastuti,Engineering,1,Staff,2022-10-26,2.18,21211147,L,38,S2,EMP00155,3.7,False,14795718.7,13486210.5,14745058.0,15908522.0,70,above_p75,0.43852584370980435
EMP00198,Endah Kusmawati,Engineering,3,Specialist,2021-10-28,3.18,18536337,L,23,S1,EMP00155,3.7,False,23711466.244897958,21585251.0,23299852.0,26477845.0,49,below_p25,-0.2044440024769256
EMP00199,Hana Prayoga,Engineering,2,Senior Staff,2023-07-19,1.45,18049163,P,49,S1,EMP00155,3.2,True,19160183.29032258,17140453.0,19163698.0,21001369.25,62,p25_to_p50,-0.05815866019178553
EMP00200,"Hj. Ika Nurdiyanti, M.Kom.",Engineering,2,Senior Staff,2019-08-27,5.35,15833778,P,27,S2,EMP00155,4.2,False,19160183.29032258,17140453.0,19163698.0,21001369.25,62,below_p25,-0.17376186996893814
EMP00201,"Digdaya Saefullah, M.M.",Product,2,Senior Staff,2023-03-27,1.77,17685137,L,51,S1,EMP00254,3.5,False,21933124.066666666,19617637.5,21664158.0,23964332.5,15,below_p25,-0.18366838905070762
EMP00202,Nasab Suwarno,Product,4,Lead,2018-09-18,6.29,37859904,L,48,S1,,1.2,False,33426444.5,32420237.25,34062805.0,35069012.25,4,above_p75,0.11147346790729654
EMP00203,Empluk Sitorus,Product,3,Specialist,2022-11-14,2.13,22939302,P,33,S1,EMP00254,3.7,False,24997261.125,21740051.75,24105186.5,27104796.75,16,p25_to_p50,-0.04836654136652293
EMP00204,Puput Hutapea,Product,3,Specialist,2023-06-15,1.55,20392234,L,23,S2,EMP00254,4.8,False,24997261.125,21740051.75,24105186.5,27104796.75,16,below_p25,-0.15403127040730424
EMP00205,Cakrawangsa Pradipta,Product,3,Specialist,2019-03-22,5.78,25719234,L,51,S1,EMP00254,3.1,True,24997261.125,21740051.75,24105186.5,27104796.75,16,p50_to_p75,0.06695851533859735
EMP00206,Talia Mangunsong,Product,3,Specialist,2021-12-15,3.04,26964404,P,49,S2,EMP00254,3.9,False,24997261.125,21740051.75,24105186.5,27104796.75,16,p50_to_p75,0.1186142036279205
EMP00207,"Gabriella Haryanto, S.Farm",Product,4,Lead,2020-07-20,4.45,27720264,P,50,S1,,4.9,False,33426444.5,32420237.25,34062805.0,35069012.25,4,below_p25,-0.18620137126111605
EMP00208,Julia Namaga,Product,2,Senior Staff,2022-03-01,2.84,23857410,P,45,S1,EMP00254,4.5,False,21933124.066666666,19617637.5,21664158.0,23964332.5,15,p50_to_p75,0.10123873727287255
EMP00209,Lidya Halim,Product,3,Specialist,2019-07-25,5.44,30194557,L,28,S1,EMP00254,3.1,False,24997261.125,21740051.75,24105186.5,27104796.75,16,above_p75,0.252616610122473
EMP00210,Rafi Andriani,Product,2,Senior Staff,2021-01-20,3.95,21062983,L,37,S1,EMP00254,1.3,False,21933124.066666666,19617637.5,21664158.0,23964332.5,15,p25_to_p50,-0.027749751455837794
EMP00211,Vera Padmasari,Product,1,Staff,2018-09-02,6.33,22335505,P,24,S1,EMP00254,3.1,True,18385427.56521739,17058813.0,18398377.0,19223955.5,23,above_p75,0.21399322342400093
EMP00212,"Ayu Permata, S.Sos",Product,1,Staff,2021-04-03,3.75,17142144,P,48,S1,EMP00254,3.8,False,18385427.56521739,17058813.0,18398377.0,19223955.5,23,p25_to_p50,-0.06827955531077551
EMP00213,Agnes Thamrin,Product,5,Manager,2021-06-17,3.54,36493359,P,41,S2,,4.7,False,35068284.5,34355747.25,35068284.5,35780821.75,2,above_p75,0.0406371318220599
EMP00214,Umi Wibisono,Product,3,Specialist,2020-02-13,4.88,31315708,L,33,S1,EMP00254,3.3,False,24997261.125,21740051.75,24105186.5,27104796.75,16,above_p75,0.2991273890372099
EMP00215,"drg. Paulin Palastri, M.Ak",Product,2,Senior Staff,2020-09-11,4.3,26636218,P,44,S1,EMP00254,3.4,False,21933124.066666666,19617637.5,21664158.0,23964332.5,15,above_p75,0.22950626560238344
EMP00216,Jinawi Prasetya,Product,1,Staff,2020-11-18,4.12,16975482,L,25,S2,EMP00254,4.6,False,18385427.56521739,17058813.0,18398377.0,19223955.5,23,below_p25,-0.07733807172230464
EMP00217,Maya Laksita,Product,3,Specialist,2019-12-30,5.0,23912800,L,44,S1,EMP00254,3.9,False,24997261.125,21740051.75,24105186.5,27104796.75,16,p25_to_p50,-0.007981124726000356
EMP00218,Harsaya Sirait,Product,2,Senior Staff,2022-07-31,2.42,20494043,L,31,S2,EMP00254,2.7,True,21933124.066666666,19617637.5,21664158.0,23964332.5,15,p25_to_p50,-0.054011561400170736
EMP00219,"Mustika Waskita, S.E.",Product,3,Specialist,2020-10-13,4.22,22615036,L,44,S1,EMP00254,3.0,False,24997261.125,21740051.75,24105186.5,27104796.75,16,p25_to_p50,-0.06181866711547741
EMP00220,"Dr. Dian Oktaviani, M.Pd",Product,3,Specialist,2022-09-03,2.33,19683053,L,36,S1,EMP00254,3.5,False,24997261.125,21740051.75,24105186.5,27104796.75,16,below_p25,-0.18345153645668744
EMP00221,Umaya Wijaya,Product,3,Specialist,2023-11-04,1.16,20009694,P,35,S1,EMP00254,2.3,False,24997261.125,21740051.75,24105186.5,27104796.75,16,below_p25,-0.1699008841935324
EMP00222,Ir. Salimah Dongoran,Product,1,Staff,2020-07-12,4.47,14882256,P,41,S2,EMP00254,1.4,False,18385427.56521739,17058813.0,18398377.0,19223955.5,23,below_p25,-0.19111038979144737
EMP00223,Margana Aryani,Product,3,Specialist,2021-12-26,3.01,26318670,L,35,S1,EMP00254,2.0,False,24997261.125,21740051.75,24105186.5,27104796.75,16,p50_to_p75,0.09182602673495183
EMP00224,Sakti Hariyah,Product,1,Staff,2019-10-20,5.2,24329389,P,38,S3,EMP00254,2.6,False,18385427.56521739,17058813.0,18398377.0,19223955.5,23,above_p75,0.3223660434830746
EMP00225,Asirwanda Rajata,Product,2,Senior Staff,2020-04-26,4.68,25521052,P,48,S2,EMP00254,3.5,False,21933124.066666666,19617637.5,21664158.0,23964332.5,15,above_p75,0.1780311055707773
EMP00226,Jane Prabowo,Product,1,Staff,2021-08-04,3.41,19551470,L,32,S2,EMP00254,3.7,False,18385427.56521739,17058813.0,18398377.0,19223955.5,23,above_p75,0.06267362604864549
EMP00227,Jane Sirait,Product,1,Staff,2019-10-16,5.21,16380901,P,34,S1,EMP00254,2.8,True,18385427.56521739,17058813.0,18398377.0,19223955.5,23,below_p25,-0.109655107078195
EMP00228,"dr. Estiawan Andriani, S.T.",Product,2,Senior Staff,2018-12-13,6.05,19906156,L,49,S2,EMP00254,2.4,True,21933124.066666666,19617637.5,21664158.0,23964332.5,15,p25_to_p50,-0.08114794953027946
EMP00229,"Puti Nadine Budiyanto, M.Pd",Product,3,Specialist,2020-11-21,4.11,21280094,P,29,S1,EMP00254,3.4,False,24997261.125,21740051.75,24105186.5,27104796.75,16,below_p25,-0.1171985331870384
EMP00230,Wawan Tampubolon,Product,1,Staff,2019-12-10,5.06,18079619,L,47,S1,EMP00254,4.0,False,18385427.56521739,17058813.0,18398377.0,19223955.5,23,p25_to_p50,-0.01732533255514875
EMP00231,Martaka Hidayat,Product,3,Specialist,2019-01-29,5.92,24297573,L,37,S1,EMP00254,3.1,False,24997261.125,21740051.75,24105186.5,27104796.75,16,p50_to_p75,0.007981124726000356
EMP00232,"Ir. Arta Dabukke, S.H.",Product,1,Staff,2022-12-27,2.01,14620218,P,27,S3,EMP00254,2.5,False,18385427.56521739,17058813.0,18398377.0,19223955.5,23,below_p25,-0.205352841720767
EMP00233,Salman Damanik,Product,2,Senior Staff,2023-01-12,1.97,23319861,P,34,D3,EMP00254,4.6,False,21933124.066666666,19617637.5,21664158.0,23964332.5,15,p50_to_p75,0.07642591048311224
EMP00234,R. Halima Mahendra,Product,1,Staff,2021-09-08,3.31,17176092,P,36,S2,EMP00254,4.4,False,18385427.56521739,17058813.0,18398377.0,19223955.5,23,p25_to_p50,-0.06643439255538681
EMP00235,Salsabila Latupono,Product,2,Senior Staff,2021-01-05,3.99,21664158,P,46,S1,EMP00254,3.4,True,21933124.066666666,19617637.5,21664158.0,23964332.5,15,p50_to_p75,0.0
EMP00236,R.A. Nadia Rajasa,Product,1,Staff,2018-11-26,6.1,18896441,P,28,S2,EMP00254,2.7,True,18385427.56521739,17058813.0,18398377.0,19223955.5,23,p50_to_p75,0.027071083498289007
EMP00237,"Tgk. Caturangga Sudiati, M.Ak",Product,2,Senior Staff,2023-01-20,1.95,26664234,L,28,S2,EMP00254,1.9,True,21933124.066666666,19617637.5,21664158.0,23964332.5,15,above_p75,0.23079946148841787
EMP00238,"Tina Latupono, S.E.",Product,1,Staff,2020-12-31,4.0,18398377,P,31,S1,EMP00254,3.4,False,18385427.56521739,17058813.0,18398377.0,19223955.5,23,p50_to_p75,0.0
EMP00239,Cici Prastuti,Product,2,Senior Staff,2018-08-29,6.34,21822641,P,35,S1,EMP00254,2.1,False,21933124.066666666,19617637.5,21664158.0,23964332.5,15,p50_to_p75,0.00731544701621914
EMP00240,Wisnu Saragih,Product,1,Staff,2021-08-20,3.36,18144916,L,25,S2,EMP00254,3.4,False,18385427.56521739,17058813.0,18398377.0,19223955.5,23,p25_to_p50,-0.013776269504641633
EMP00241,Hj. Keisha Widodo,Product,4,Lead,2018-09-26,6.26,34138715,L,49,S2,,2.9,False,33426444.5,32420237.25,34062805.0,35069012.25,4,p50_to_p75,0.0022285305041672286
EMP00242,"Faizah Hutagalung, M.Farm",Product,3,Specialist,2021-06-22,3.53,27525975,P,50,S1,EMP00254,5.0,False,24997261.125,21740051.75,24105186.5,27104796.75,16,above_p75,0.141910891251557
EMP00243,"Yance Utami, S.H.",Product,1,Staff,2023-07-16,1.46,18614984,P,51,S1,EMP00254,3.5,False,18385427.56521739,17058813.0,18398377.0,19223955.5,23,p50_to_p75,0.011773158034537504
