employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim
EMP00865,Yuni Pradana,IT Infrastructure,1,Staff,2019-11-23,5.11,15661335,P,27,S1,EMP00925,3.0,False
EMP00866,Jagaraga Situmorang,IT Infrastructure,3,Specialist,2023-09-08,1.31,17299759,P,33,S1,EMP00925,3.4,False
EMP00867,Enteng Nainggolan,IT Infrastructure,2,Senior Staff,2023-07-10,1.48,16127233,L,44,S1,EMP00925,4.4,True
EMP00868,"Vanesa Kusumo, S.Gz",IT Infrastructure,1,Staff,2023-03-17,1.79,11616111,L,42,S1,EMP00925,4.5,False
EMP00869,"Ir. Hari Susanti, S.Ked",IT Infrastructure,3,Specialist,2023-09-18,1.29,19033708,L,25,S1,EMP00925,3.2,False
EMP00870,Danang Hidayat,IT Infrastructure,2,Senior Staff,2022-06-12,2.55,15502503,L,50,D3,EMP00925,2.8,False
EMP00871,Legawa Firmansyah,IT Infrastructure,1,Staff,2021-06-01,3.58,13446473,P,41,S1,EMP00925,3.4,False
EMP00872,Rahayu Wulandari,IT Infrastructure,1,Staff,2019-10-14,5.22,10503305,L,46,S1,EMP00925,3.1,False
EMP00873,"Alika Prasasta, S.Gz",IT Infrastructure,2,Senior Staff,2021-02-28,3.84,14267002,L,23,S1,EMP00925,2.7,False
EMP00874,Maida Pradipta,IT Infrastructure,2,Senior Staff,2022-06-01,2.58,12577125,P,48,S1,EMP00925,3.4,False
EMP00875,Sutan Perkasa Hakim,IT Infrastructure,1,Staff,2020-11-20,4.11,14778158,L,33,S1,EMP00925,1.8,False
EMP00876,Jefri Siregar,IT Infrastructure,2,Senior Staff,2018-07-25,6.44,14771837,L,34,S1,EMP00925,2.9,False
EMP00877,Rahman Permata,IT Infrastructure,2,Senior Staff,2023-10-21,1.2,13282318,L,43,S1,EMP00925,2.6,False
EMP00878,Ratih Rahimah,IT Infrastructure,3,Specialist,2021-01-10,3.97,19042428,L,36,S3,EMP00925,2.9,True
EMP00879,"Ir. Reza Sinaga, S.H.",IT Infrastructure,3,Specialist,2023-08-23,1.36,17991224,L,37,D3,EMP00925,2.8,False
EMP00880,Dinda Wijayanti,IT Infrastructure,2,Senior Staff,2023-02-18,1.87,17513049,L,47,S1,EMP00925,4.6,False
EMP00881,Sutan Hendri Salahudin,IT Infrastructure,1,Staff,2021-11-20,3.11,11049276,L,27,S1,EMP00925,2.6,False
EMP00882,Almira Puspita,IT Infrastructure,4,Lead,2020-05-25,4.6,19894122,P,25,S1,,4.8,False
EMP00883,R. Sari Wastuti,IT Infrastructure,1,Staff,2018-09-22,6.28,11067350,P,46,S2,EMP00925,2.2,False
EMP00884,Puti Lailasari,IT Infrastructure,2,Senior Staff,2021-03-30,3.76,13392470,L,38,D3,EMP00925,3.2,False
EMP00885,Gangsar Yuniar,IT Infrastructure,1,Staff,2022-07-17,2.46,15100374,L,50,S1,EMP00925,3.5,False
EMP00886,"Harjaya Novitasari, S.Psi",IT Infrastructure,2,Senior Staff,2022-03-24,2.77,16681239,L,32,S1,EMP00925,3.3,True
EMP00887,"Lidya Wasita, S.E.I",IT Infrastructure,2,Senior Staff,2023-05-28,1.6,16609481,P,48,D3,EMP00925,3.0,False
EMP00888,Keisha Nashiruddin,IT Infrastructure,1,Staff,2023-01-28,1.92,12175552,P,46,D3,EMP00925,4.9,False
EMP00889,"Dr. Jasmani Permadi, S.H.",IT Infrastructure,1,Staff,2023-07-19,1.45,14617367,L,23,S2,EMP00925,3.8,False
EMP00890,Zamira Megantara,IT Infrastructure,2,Senior Staff,2020-03-01,4.84,18576132,L,30,S2,EMP00925,2.3,False
EMP00891,"drg. Vinsen Hakim, M.Pd",IT Infrastructure,2,Senior Staff,2022-06-21,2.53,20191260,P,32,S1,EMP00925,4.7,False
EMP00892,Lidya Puspita,IT Infrastructure,1,Staff,2023-04-23,1.69,12034283,L,45,S1,EMP00925,3.0,False
EMP00893,R.M. Harsanto Prasasta,IT Infrastructure,1,Staff,2019-05-15,5.63,11527477,P,37,S1,EMP00925,2.4,False
EMP00894,Farhunnisa Sitompul,IT Infrastructure,2,Senior Staff,2023-09-24,1.27,13914608,P,43,S1,EMP00925,4.2,False
EMP00895,"Bahuwirya Hartati, S.I.Kom",IT Infrastructure,4,Lead,2023-07-26,1.43,24695204,L,37,S2,,4.0,False
EMP00896,Kawaca Nainggolan,IT Infrastructure,1,Staff,2022-06-03,2.58,12402964,L,25,S1,EMP00925,2.7,False
EMP00897,Embuh Waluyo,IT Infrastructure,1,Staff,2021-06-28,3.51,13066778,L,35,S1,EMP00925,1.6,False
EMP00898,"Lukita Suartini, S.Gz",IT Infrastructure,2,Senior Staff,2020-11-21,4.11,18907256,P,32,S1,EMP00925,2.4,False
EMP00899,"Puti Fitriani Rahmawati, M.Pd",IT Infrastructure,2,Senior Staff,2021-09-12,3.3,18473492,P,30,S2,EMP00925,2.5,False
EMP00900,Jatmiko Pranowo,IT Infrastructure,2,Senior Staff,2020-07-25,4.44,18455342,L,49,S2,EMP00925,3.7,False
EMP00901,"dr. Ilsa Budiman, S.Kom",IT Infrastructure,4,Lead,2023-05-14,1.63,20082730,L,37,S2,,3.6,False
EMP00902,Yono Lazuardi,IT Infrastructure,1,Staff,2019-01-21,5.94,15163028,P,32,D3,EMP00925,2.8,False
EMP00903,"Usyi Kuswandari, S.H.",IT Infrastructure,3,Specialist,2022-03-28,2.76,20120000,P,51,S1,EMP00925,4.0,False
EMP00904,"Rahmi Putra, S.Sos",IT Infrastructure,1,Staff,2019-06-29,5.51,16243986,L,35,S2,EMP00925,3.0,False
EMP00905,Kusuma Sinaga,IT Infrastructure,2,Senior Staff,2021-02-12,3.88,18581485,P,30,S1,EMP00925,2.9,True
EMP00906,"T. Harjasa Hastuti, M.Pd",IT Infrastructure,4,Lead,2022-11-08,2.15,22222034,L,26,S2,,3.3,True
EMP00907,"Gatot Samosir, S.T.",IT Infrastructure,3,Specialist,2019-03-10,5.81,19403346,P,26,S2,EMP00925,2.9,False
EMP00908,Oliva Mandasari,IT Infrastructure,1,Staff,2023-04-27,1.68,17064661,L,28,S2,EMP00925,3.7,False
EMP00909,Cinthia Halimah,IT Infrastructure,2,Senior Staff,2021-02-10,3.89,18672968,P,38,S1,EMP00925,2.6,False
EMP00910,"Tgk. Vinsen Putra, S.I.Kom",IT Infrastructure,3,Specialist,2020-07-27,4.43,18580470,L,37,S1,EMP00925,2.9,True
EMP00911,Laras Gunawan,IT Infrastructure,2,Senior Staff,2023-03-22,1.78,15763475,P,36,S1,EMP00925,3.8,True
EMP00912,R.A. Ulya Maulana,IT Infrastructure,2,Senior Staff,2020-06-12,4.55,18167494,L,33,S2,EMP00925,4.5,False
EMP00913,Elon Puspasari,IT Infrastructure,3,Specialist,2020-07-15,4.46,16399062,L,47,S1,EMP00925,3.6,False
EMP00914,Ir. Tantri Agustina,IT Infrastructure,1,Staff,2021-12-15,3.04,11976928,P,44,S1,EMP00925,4.5,False
EMP00915,Eva Napitupulu,IT Infrastructure,1,Staff,2019-12-12,5.05,13220164,P,36,S1,EMP00925,4.0,False
EMP00916,Ghaliyati Wibowo,IT Infrastructure,1,Staff,2020-02-16,4.87,15082929,L,29,S1,EMP00925,4.8,False
EMP00917,R.A. Najwa Pudjiastuti,IT Infrastructure,3,Specialist,2019-10-18,5.2,23421052,L,51,S1,EMP00925,3.3,False
EMP00918,"Warsa Sirait, S.T.",IT Infrastructure,1,Staff,2020-03-04,4.83,11324316,P,44,S1,EMP00925,4.0,False
EMP00919,"drg. Nyoman Yuniar, M.Kom.",IT Infrastructure,2,Senior Staff,2023-11-05,1.16,23873520,P,41,S1,EMP00925,3.4,False
EMP00920,Ella Thamrin,IT Infrastructure,2,Senior Staff,2022-03-02,2.83,15655611,P,47,S2,EMP00925,2.3,False
EMP00921,Cahyono Palastri,IT Infrastructure,4,Lead,2023-07-22,1.45,22853450,P,31,D3,,3.3,True
EMP00922,Fitria Namaga,IT Infrastructure,3,Specialist,2020-04-01,4.75,20565350,P,39,S1,EMP00925,3.2,True
EMP00923,"Yusuf Halim, M.TI.",IT Infrastructure,4,Lead,2023-11-06,1.15,20855592,P,36,S1,,4.6,False
EMP00924,Salman Hutagalung,IT Infrastructure,1,Staff,2021-12-29,3.01,15276178,L,23,D3,EMP00925,4.8,True
EMP00925,"Hj. Alika Ardianto, S.Farm",IT Infrastructure,4,Lead,2022-05-07,2.65,19568672,L,30,S1,,2.8,False
EMP00926,Saiful Usamah,IT Infrastructure,2,Senior Staff,2018-10-26,6.18,14716824,P,39,S1,EMP00925,3.3,False
EMP00927,Bagas Maryadi,IT Infrastructure,2,Senior Staff,2020-04-26,4.68,14209060,L,29,S2,EMP00925,3.8,False
EMP00928,Darimin Mayasari,IT Infrastructure,1,Staff,2021-12-31,3.0,11994385,P,29,S1,EMP00925,3.8,False
EMP00929,Kasiyah Halim,IT Infrastructure,4,Lead,2020-10-08,4.23,21902063,P,48,S1,,4.2,True
EMP00930,Hj. Salwa Susanti,IT Infrastructure,1,Staff,2018-11-24,6.1,13047035,P,42,S1,EMP00925,2.2,False
EMP00931,Sakura Laksita,Research,1,Staff,2019-01-27,5.93,14517211,P,41,S2,EMP00942,4.4,False
EMP00932,Adiarja Nasyidah,Research,1,Staff,2022-01-08,2.98,19621770,L,46,D3,EMP00942,3.4,False
EMP00933,dr. Adinata Budiyanto,Research,1,Staff,2023-10-03,1.25,16499492,L,51,S2,EMP00942,3.5,False
EMP00934,H. Endra Nasyiah,Research,1,Staff,2018-08-06,6.4,19276939,L,51,D3,EMP00942,3.0,True
EMP00935,Anita Mardhiyah,Research,2,Senior Staff,2019-05-11,5.64,20626591,P,25,S1,EMP00942,3.9,True
EMP00936,"Hj. Mala Nugroho, S.IP",Research,2,Senior Staff,2020-12-23,4.02,24085453,L,25,S3,EMP00942,3.3,False
EMP00937,Karna Maryadi,Research,1,Staff,2020-01-08,4.98,19926783,P,25,S1,EMP00942,3.9,False
EMP00938,Dadi Safitri,Research,1,Staff,2022-07-30,2.42,16312718,P,22,S1,EMP00942,3.7,False
EMP00939,T. Rahman Thamrin,Research,2,Senior Staff,2021-11-22,3.11,22400997,P,42,S1,EMP00942,3.5,False
EMP00940,Wulan Widodo,Research,4,Lead,2021-04-12,3.72,31151955,P,25,S1,,3.6,True
EMP00941,Hardi Waskita,Research,2,Senior Staff,2019-11-18,5.12,14583655,P,32,S1,EMP00942,2.9,True
EMP00942,Padmi Prasasta,Research,4,Lead,2019-12-01,5.08,30923805,L,41,S1,,2.9,False
EMP00943,"Genta Salahudin, S.Pt",Research,3,Specialist,2019-09-08,5.31,22535372,L,50,S2,EMP00942,2.5,False
EMP00944,"Sidiq Yulianti, S.Gz",Research,3,Specialist,2018-11-17,6.12,25680661,P,29,S1,EMP00942,4.7,False
EMP00945,Halim Wibowo,Research,2,Senior Staff,2022-08-06,2.4,23145336,L,31,S2,EMP00942,3.1,True
EMP00946,Puspa Kusmawati,Research,1,Staff,2020-06-02,4.58,17023754,P,23,S1,EMP00942,3.2,False
EMP00947,Makuta Anggriawan,Research,2,Senior Staff,2022-03-14,2.8,20667720,L,32,D3,EMP00942,4.2,False
EMP00948,"Ella Hutasoit, M.Kom.",Research,3,Specialist,2022-11-18,2.12,27548986,L,48,S1,EMP00942,3.8,False
EMP00949,"drg. Septi Sitompul, M.Farm",Research,3,Specialist,2020-10-31,4.17,30379349,L,38,S1,EMP00942,2.4,True
EMP00950,"Puti Paris Gunarto, S.H.",Research,2,Senior Staff,2021-07-24,3.44,15830994,P,27,S1,EMP00942,3.9,True
EMP00951,Umay Purnawati,Research,2,Senior Staff,2023-06-29,1.51,25762799,P,40,S1,EMP00942,1.5,False
EMP00952,Humaira Gunawan,Research,2,Senior Staff,2019-05-22,5.61,18121142,L,33,D3,EMP00942,3.3,False
EMP00953,Mahdi Setiawan,Research,2,Senior Staff,2022-07-27,2.43,15404879,P,30,S2,EMP00942,3.8,False
EMP00954,Drs. Maryadi Firmansyah,Research,1,Staff,2021-06-05,3.57,15133044,L,24,S1,EMP00942,2.6,False
EMP00955,Wisnu Sihotang,Research,1,Staff,2023-03-12,1.81,15818171,P,32,S1,EMP00942,3.9,True
EMP00956,Yono Pranowo,Research,1,Staff,2019-10-04,5.24,16393788,P,35,S1,EMP00942,3.6,False
EMP00957,R. Umi Widodo,Research,1,Staff,2019-05-18,5.62,16090791,L,24,S1,EMP00942,3.5,False
EMP00958,Eja Marpaung,Research,1,Staff,2020-09-18,4.28,15444944,L,49,S2,EMP00942,3.3,False
EMP00959,R.A. Qori Wibisono,Research,3,Specialist,2022-06-23,2.52,24816002,L,33,S1,EMP00942,4.0,False
EMP00960,"Usman Namaga, S.Psi",Research,1,Staff,2019-06-10,5.56,10996742,L,33,S1,EMP00942,2.5,True
EMP00961,Usyi Mandala,Research,2,Senior Staff,2022-05-04,2.66,19903061,P,23,S2,EMP00942,4.3,False
EMP00962,"H. Nyoman Hutapea, M.TI.",Research,5,Manager,2022-01-13,2.97,33940559,L,33,S2,,3.0,False
EMP00963,"Jelita Habibi, S.IP",Research,1,Staff,2018-08-27,6.35,16834544,L,27,S1,EMP00942,2.9,False
EMP00964,Gina Hutagalung,Research,2,Senior Staff,2023-10-22,1.19,20605290,P,48,S1,EMP00942,4.0,False
EMP00965,Rahmi Susanti,Research,1,Staff,2020-07-04,4.49,14637917,P,30,S1,EMP00942,3.4,True
EMP00966,drg. Vicky Simbolon,Research,3,Specialist,2023-04-03,1.75,22351459,L,25,S1,EMP00942,2.9,False
EMP00967,Mahesa Saputra,Research,2,Senior Staff,2021-12-01,3.08,23487703,L,38,S1,EMP00942,2.2,False
EMP00968,"drg. Joko Pradana, S.I.Kom",Research,1,Staff,2023-04-08,1.73,15377001,P,29,S3,EMP00942,3.2,True
EMP00969,dr. Ian Nashiruddin,Research,3,Specialist,2019-02-10,5.89,20095494,P,48,D3,EMP00942,2.1,False
EMP00970,"Lanang Wijayanti, S.Sos",Research,2,Senior Staff,2020-09-03,4.33,21713744,L,28,S1,EMP00942,4.6,False
EMP00971,Prasetyo Safitri,Research,2,Senior Staff,2021-05-31,3.59,15447382,L,34,S1,EMP00942,4.0,False
EMP00972,Wirda Prayoga,Research,3,Specialist,2022-02-16,2.87,19950650,L,28,S1,EMP00942,3.9,False
EMP00973,"Belinda Hutasoit, S.T.",Research,2,Senior Staff,2020-02-29,4.84,23061954,L,23,S1,EMP00942,2.8,False
EMP00974,Harjasa Usada,Research,2,Senior Staff,2023-02-26,1.85,18582176,L,28,D3,EMP00942,3.3,False
EMP00975,Okta Wibisono,Research,2,Senior Staff,2019-03-10,5.81,17786159,L,41,S1,EMP00942,2.5,False
EMP00976,Karen Kurniawan,Research,2,Senior Staff,2019-08-19,5.37,25106732,L,40,S1,EMP00942,4.0,True
EMP00977,Adhiarja Samosir,Research,3,Specialist,2023-05-15,1.63,23243271,L,25,S1,EMP00942,4.8,False
EMP00978,Karen Saputra,Research,1,Staff,2020-01-20,4.95,17495626,P,42,S3,EMP00942,3.8,False
EMP00979,Cahyadi Irawan,Research,1,Staff,2020-05-09,4.65,19956848,P,33,S2,EMP00942,2.8,False
EMP00980,Irfan Hassanah,Research,2,Senior Staff,2018-12-11,6.06,19100261,P,32,S1,EMP00942,3.7,False
EMP00981,Dr. Kambali Wasita,Research,1,Staff,2021-06-02,3.58,17506333,L,37,S2,EMP00942,3.4,False
EMP00982,Akarsana Irawan,Research,4,Lead,2020-02-21,4.86,31969178,P,29,S2,,3.0,False
EMP00983,Puspa Iswahyudi,Research,4,Lead,2019-03-01,5.84,27800468,L,38,S1,,4.5,False
EMP00984,Ir. Violet Simbolon,Research,2,Senior Staff,2018-09-26,6.26,16786407,P,33,S1,EMP00942,3.9,False
EMP00985,"drg. Amalia Siregar, S.Farm",Research,3,Specialist,2020-02-02,4.91,23886563,L,51,S1,EMP00942,2.5,False
EMP00986,Victoria Hutasoit,Research,1,Staff,2023-03-01,1.84,12863489,L,32,D3,EMP00942,3.1,False
EMP00987,"Putri Prasasta, M.Farm",Research,2,Senior Staff,2018-11-23,6.11,26678750,L,38,S1,EMP00942,2.9,False
EMP00988,R.M. Mahdi Wibowo,Research,3,Specialist,2019-05-14,5.63,23560622,P,50,S1,EMP00942,3.7,True
EMP00989,Cahyono Santoso,Research,3,Specialist,2020-07-17,4.46,22635580,P,51,S1,EMP00942,3.6,False
EMP00990,Hasna Lailasari,Research,2,Senior Staff,2019-08-06,5.4,18443449,P,23,S1,EMP00942,3.2,False
EMP00991,Atma Marbun,Research,5,Manager,2019-09-30,5.25,37509855,P,45,S1,,3.5,False
EMP00992,Ika Andriani,Research,1,Staff,2023-06-10,1.56,15442105,P,49,D3,EMP00942,3.6,False
EMP00993,Novi Hutagalung,Research,2,Senior Staff,2022-07-21,2.45,18499921,P,22,S1,EMP00942,4.5,True
EMP00994,Hafshah Prayoga,Research,2,Senior Staff,2019-06-26,5.52,19040549,P,51,S2,EMP00942,3.7,False
EMP00995,"Sari Lailasari, M.Ak",Research,3,Specialist,2019-07-26,5.43,31853745,P,32,D3,EMP00942,3.2,False
EMP00996,R.A. Michelle Kurniawan,Research,4,Lead,2020-09-02,4.33,39178571,L,28,S1,,3.7,False
EMP00997,Gadang Ardianto,Research,2,Senior Staff,2022-07-05,2.49,21496892,L,48,S2,EMP00942,3.1,True
EMP00998,Juli Safitri,Research,2,Senior Staff,2018-08-16,6.38,23796830,P,50,S1,EMP00942,3.0,False
EMP00999,Wani Sitompul,Research,1,Staff,2021-01-17,3.95,16002513,L,33,S1,EMP00942,3.5,False
EMP01000,Juli Astuti,Research,2,Senior Staff,2022-04-07,2.74,20493201,L,34,S2,EMP00942,3.4,True
