employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim,influence_score,network_role,flight_risk_score,knowledge_risk,risk_quadrant
EMP00298,Cut Rahmi Januar,Marketing,3,Specialist,2021-08-09,3.39,13730980,P,32,S1,EMP00318,4.3,False,0.0431,Information Broker,0.0027819845478424,0.0229,🟢 Stable
EMP00279,Gada Budiman,Marketing,1,Staff,2018-11-10,6.14,12828862,L,40,S1,EMP00318,3.0,False,0.0392,Information Broker,0.0066370362626431,0.0229,🟢 Stable
EMP00529,Ibrani Rahmawati,Finance,1,Staff,2023-05-18,1.62,12476546,L,44,S2,EMP00523,2.5,False,0.0446,Central Connector,0.0012379736874536,0.0229,🟢 Stable
EMP00996,R.A. Michelle Kurniawan,Research,4,Lead,2020-09-02,4.33,39178571,L,28,S1,,3.7,False,0.0417,Information Broker,0.0039181545549034,0.0228,🟢 Stable
EMP00491,Hj. Yance Santoso,Finance,4,Lead,2023-06-30,1.51,20578127,P,45,S2,,3.4,False,0.0431,Central Connector,0.0023173997912319,0.0227,🟢 Stable
EMP00342,Puspa Budiman,Sales,2,Senior Staff,2022-10-28,2.18,15746982,P,29,S2,EMP00474,4.3,False,0.0431,Information Broker,0.002244802143151,0.0227,🟢 Stable
EMP00663,"Purwa Farida, S.Gz",Operations,1,Staff,2020-04-06,4.74,9244773,P,26,D3,EMP00601,3.8,False,0.0431,Information Broker,0.0020779510254072,0.0226,🟢 Stable
EMP00180,"KH. Oman Narpati, S.Pt",Engineering,3,Specialist,2021-05-24,3.61,24494374,L,50,S1,EMP00155,3.1,False,0.0431,Information Broker,0.002131196795578,0.0226,🟢 Stable
EMP00222,Ir. Salimah Dongoran,Product,1,Staff,2020-07-12,4.47,14882256,P,41,S2,EMP00254,1.4,False,0.0431,Information Broker,0.0020879715120785,0.0226,🟢 Stable
EMP00051,Tedi Utami,Engineering,1,Staff,2023-11-17,1.12,15700698,L,39,S1,EMP00155,3.6,False,0.0431,Information Broker,0.0021727498565162,0.0226,🟢 Stable
EMP00438,Ika Nainggolan,Sales,1,Staff,2021-01-04,3.99,10916358,P,31,S2,EMP00474,4.1,False,0.0431,Information Broker,0.0020111924843546,0.0226,🟢 Stable
EMP00020,"Betania Gunawan, S.H.",Engineering,3,Specialist,2021-07-05,3.49,21762360,P,32,D3,EMP00155,2.4,False,0.0431,Information Broker,0.00191568353403,0.0225,🟢 Stable
EMP00309,Kenari Prasetyo,Marketing,2,Senior Staff,2021-11-25,3.1,19144541,P,37,S1,EMP00318,3.1,False,0.0431,Information Broker,0.0018919022698501,0.0225,🟢 Stable
EMP00937,Karna Maryadi,Research,1,Staff,2020-01-08,4.98,19926783,P,25,S1,EMP00942,3.9,False,0.0392,Central Connector,0.0058661461681152,0.0225,🟢 Stable
EMP00128,Empluk Suryono,Engineering,1,Staff,2021-05-05,3.66,14111762,L,28,S1,EMP00155,3.0,False,0.0431,Information Broker,0.0019409068501858,0.0225,🟢 Stable
EMP00436,Mahfud Uwais,Sales,3,Specialist,2021-01-20,3.95,24174319,L,50,S1,EMP00474,2.3,False,0.0392,Information Broker,0.0055456900661099,0.0224,🟢 Stable
EMP00010,Yessi Ardianto,Engineering,2,Senior Staff,2023-06-29,1.51,20473412,L,44,S1,EMP00155,4.0,False,0.0092,Information Broker,0.0355257134487255,0.0224,🟢 Stable
EMP00979,Cahyadi Irawan,Research,1,Staff,2020-05-09,4.65,19956848,P,33,S2,EMP00942,2.8,False,0.0408,Information Broker,0.0037028548600532,0.0223,🟢 Stable
EMP00086,drg. Cahyono Anggraini,Engineering,1,Staff,2020-05-29,4.59,12611360,L,49,S1,EMP00155,3.1,False,0.0379,Information Broker,0.0066717693741587,0.0223,🟢 Stable
EMP00334,Laras Habibi,Marketing,1,Staff,2022-04-19,2.7,9625272,L,22,S2,EMP00318,1.6,False,0.0431,Information Broker,0.0009506686758569,0.022,🟢 Stable
EMP00684,Prima Mandala,Operations,2,Senior Staff,2018-08-18,6.37,9967763,P,34,S1,EMP00601,3.5,False,0.0431,Information Broker,0.0008531211219276,0.022,🟢 Stable
EMP00203,Empluk Sitorus,Product,3,Specialist,2022-11-14,2.13,22939302,P,33,S1,EMP00254,3.7,False,0.0417,Information Broker,0.002312678730487,0.022,🟢 Stable
EMP00914,Ir. Tantri Agustina,IT Infrastructure,1,Staff,2021-12-15,3.04,11976928,P,44,S1,EMP00925,4.5,False,0.0431,Information Broker,0.0008761831883256,0.022,🟢 Stable
EMP00891,"drg. Vinsen Hakim, M.Pd",IT Infrastructure,2,Senior Staff,2022-06-21,2.53,20191260,P,32,S1,EMP00925,4.7,False,0.0431,Information Broker,0.0009404903053498,0.022,🟢 Stable
EMP00679,Rusman Zulaika,Operations,3,Specialist,2023-03-08,1.82,13810335,L,42,S1,EMP00601,3.7,False,0.0431,Information Broker,0.0007841164263952,0.0219,🟢 Stable
EMP00896,Kawaca Nainggolan,IT Infrastructure,1,Staff,2022-06-03,2.58,12402964,L,25,S1,EMP00925,2.7,False,0.0421,Central Connector,0.0015748010429434,0.0218,🟢 Stable
EMP00866,Jagaraga Situmorang,IT Infrastructure,3,Specialist,2023-09-08,1.31,17299759,P,33,S1,EMP00925,3.4,False,0.0421,Central Connector,0.0014789383579044,0.0218,🟢 Stable
EMP00930,Hj. Salwa Susanti,IT Infrastructure,1,Staff,2018-11-24,6.1,13047035,P,42,S1,EMP00925,2.2,False,0.0392,Information Broker,0.0043162821907695,0.0218,🟢 Stable
EMP00913,Elon Puspasari,IT Infrastructure,3,Specialist,2020-07-15,4.46,16399062,L,47,S1,EMP00925,3.6,False,0.0092,Information Broker,0.0344814483410906,0.0218,🟢 Stable
EMP00388,"Kenes Manullang, S.Pt",Sales,2,Senior Staff,2021-02-16,3.87,13594817,L,48,S1,EMP00474,3.9,False,0.0092,Information Broker,0.0342337962664169,0.0217,🟢 Stable
EMP00498,Harimurti Andriani,Finance,3,Specialist,2021-02-13,3.88,15327614,P,50,S1,EMP00523,4.4,False,0.0392,Information Broker,0.0040836396603506,0.0216,🟢 Stable
EMP00881,Sutan Hendri Salahudin,IT Infrastructure,1,Staff,2021-11-20,3.11,11049276,L,27,S1,EMP00925,2.6,False,0.0405,Information Broker,0.0027895568517075,0.0216,🟢 Stable
EMP00718,Ganep Sudiati,Data & Analytics,1,Staff,2021-07-31,3.42,16593796,L,26,S1,EMP00728,4.8,False,0.0376,Information Broker,0.0051095823551045,0.0214,🟢 Stable
EMP00869,"Ir. Hari Susanti, S.Ked",IT Infrastructure,3,Specialist,2023-09-18,1.29,19033708,L,25,S1,EMP00925,3.2,False,0.0379,Information Broker,0.0046726659659787,0.0213,🟢 Stable
EMP00242,"Faizah Hutagalung, M.Farm",Product,3,Specialist,2021-06-22,3.53,27525975,P,50,S1,EMP00254,5.0,False,0.0392,Central Connector,0.0032977095930519,0.0212,🟢 Stable
EMP00106,"Setya Prakasa, S.Sos",Engineering,2,Senior Staff,2023-01-16,1.96,15624030,P,22,S2,EMP00155,2.4,False,0.0092,Information Broker,0.033260578348788,0.0212,🟢 Stable
EMP00851,Indra Situmorang,Customer Success,1,Staff,2021-12-28,3.01,10750802,P,46,S2,EMP00846,3.1,False,0.0396,Central Connector,0.0023753477583488,0.021,🟢 Stable
EMP00989,Cahyono Santoso,Research,3,Specialist,2020-07-17,4.46,22635580,P,51,S1,EMP00942,3.6,False,0.0379,Information Broker,0.0040416491921083,0.021,🟢 Stable
EMP00185,Jaswadi Suryatmi,Engineering,2,Senior Staff,2021-03-21,3.78,21127181,L,43,S2,EMP00155,3.1,False,0.0092,Information Broker,0.0328208138085468,0.021,🟢 Stable
EMP00895,"Bahuwirya Hartati, S.I.Kom",IT Infrastructure,4,Lead,2023-07-26,1.43,24695204,L,37,S2,,4.0,False,0.0092,Information Broker,0.0325068017612048,0.0209,🟢 Stable
EMP00611,Ajiman Rajasa,Operations,2,Senior Staff,2022-12-14,2.05,11307822,L,32,S2,EMP00601,3.7,False,0.0392,Information Broker,0.002694819728475,0.0209,🟢 Stable
EMP00962,"H. Nyoman Hutapea, M.TI.",Research,5,Manager,2022-01-13,2.97,33940559,L,33,S2,,3.0,False,0.0392,Information Broker,0.0023229417831085,0.0208,🟢 Stable
EMP00597,Narji Maryati,Operations,3,Specialist,2021-01-07,3.98,11957935,L,35,S1,EMP00601,3.0,False,0.0392,Information Broker,0.0024022794109762,0.0208,🟢 Stable
EMP00680,"dr. Salwa Situmorang, S.Pt",Operations,1,Staff,2018-07-13,6.47,11465490,L,27,D3,EMP00601,3.2,False,0.0408,Central Connector,0.000602427826928,0.0207,🟢 Stable
EMP00890,Zamira Megantara,IT Infrastructure,2,Senior Staff,2020-03-01,4.84,18576132,L,30,S2,EMP00925,2.3,False,0.0092,Information Broker,0.0321671276520906,0.0207,🟢 Stable
EMP00480,Tgk. Mumpuni Maheswara,Sales,3,Specialist,2023-03-04,1.83,19357274,L,47,S2,EMP00474,4.0,False,0.0092,Information Broker,0.0315147731333691,0.0204,🟢 Stable
EMP00269,Nabila Puspasari,Marketing,2,Senior Staff,2023-08-14,1.38,11626569,L,28,S1,EMP00318,3.2,False,0.0401,Information Broker,0.0004806431010942,0.0203,🟢 Stable
EMP00097,"Uchita Puspita, M.Kom.",Engineering,1,Staff,2023-05-14,1.63,16381277,P,32,S1,EMP00155,3.7,False,0.0392,Information Broker,0.0012140372805698,0.0202,🟢 Stable
EMP00483,Tgk. Kamila Jailani,Sales,3,Specialist,2021-07-18,3.46,18174005,L,37,S1,EMP00474,3.0,False,0.0392,Information Broker,0.0012315249718417,0.0202,🟢 Stable
EMP00034,Syahrini Haryanti,Engineering,4,Lead,2023-11-20,1.11,23096462,P,50,D3,,3.3,False,0.0092,Information Broker,0.0307547194306519,0.02,🟢 Stable
EMP00639,"Sutan Timbul Gunarto, S.Psi",Operations,1,Staff,2021-06-11,3.56,11350797,P,33,S1,EMP00601,3.4,False,0.0392,Central Connector,0.0007389574779952,0.02,🟢 Stable
EMP00638,Farah Gunawan,Operations,2,Senior Staff,2022-09-27,2.26,11361899,L,47,S1,EMP00601,3.2,False,0.0092,Information Broker,0.0305200661968465,0.0199,🟢 Stable
EMP00281,Asmadi Puspasari,Marketing,1,Staff,2018-09-09,6.31,10353829,L,27,S2,EMP00318,2.6,False,0.0386,Information Broker,0.001012573618281,0.0198,🟢 Stable
EMP00319,Yono Wulandari,Marketing,1,Staff,2020-05-02,4.67,10706480,L,33,S1,EMP00318,3.3,False,0.0392,Central Connector,0.00049935493984,0.0198,🟢 Stable
EMP00213,Agnes Thamrin,Product,5,Manager,2021-06-17,3.54,36493359,P,41,S2,,4.7,False,0.0378,Information Broker,0.0016804770578208,0.0197,🟢 Stable
EMP00653,Salimah Sihombing,Operations,1,Staff,2021-12-09,3.06,7199532,L,41,S2,EMP00601,4.3,False,0.0386,Information Broker,0.0005966998604998,0.0196,🟢 Stable
EMP00884,Puti Lailasari,IT Infrastructure,2,Senior Staff,2021-03-30,3.76,13392470,L,38,D3,EMP00925,3.2,False,0.0386,Information Broker,0.0004583569245309,0.0195,🟢 Stable
EMP00432,"Dr. Raisa Wasita, S.T.",Sales,2,Senior Staff,2022-08-25,2.35,15732836,P,49,S1,EMP00474,3.0,False,0.0092,Information Broker,0.0294263358024218,0.0193,🟢 Stable
EMP00835,"Ir. Rudi Pratama, S.H.",Customer Success,2,Senior Staff,2021-05-03,3.66,14780289,L,26,S2,EMP00846,4.2,False,0.0092,Information Broker,0.0291980092503013,0.0192,🟢 Stable
EMP00788,Ulva Kuswandari,Customer Success,1,Staff,2019-03-24,5.77,9024088,L,31,S1,EMP00846,3.3,False,0.0372,Information Broker,0.0011049208194059,0.0192,🟢 Stable
EMP00660,Karimah Mulyani,Operations,3,Specialist,2020-05-05,4.66,13779585,L,34,S1,EMP00601,2.8,False,0.0092,Information Broker,0.0290739004856087,0.0191,🟢 Stable
EMP00434,Ibun Handayani,Sales,4,Lead,2022-11-08,2.15,21711017,L,26,S2,,4.5,False,0.0092,Information Broker,0.0286639489703984,0.0189,🟢 Stable
EMP00735,"Hj. Samiah Halimah, S.Pd",Data & Analytics,3,Specialist,2022-08-08,2.4,22025936,P,42,S1,EMP00728,3.3,False,0.0092,Central Connector,0.0285759911911173,0.0189,🟢 Stable
EMP00183,"R.A. Samiah Saragih, S.H.",Engineering,1,Staff,2021-11-16,3.12,14618904,L,49,S1,EMP00155,2.4,False,0.0092,Information Broker,0.0283092728288175,0.0188,🟢 Stable
EMP00466,"Jane Wibowo, M.Ak",Sales,2,Senior Staff,2021-05-12,3.64,17482189,P,23,S1,EMP00474,3.1,False,0.0092,Information Broker,0.0279873809067346,0.0186,🟢 Stable
EMP00404,Labuh Utama,Sales,1,Staff,2021-11-12,3.13,15038034,L,34,D3,EMP00474,3.0,False,0.0092,Information Broker,0.0278510959899577,0.0185,🟢 Stable
EMP00117,Puti Belinda Nasyiah,Engineering,1,Staff,2020-01-11,4.97,16195500,L,23,S1,EMP00155,3.6,False,0.0092,Information Broker,0.0274724981866257,0.0183,🟢 Stable
EMP00190,"KH. Timbul Kurniawan, S.Farm",Engineering,1,Staff,2022-08-15,2.38,13583253,P,50,S1,EMP00155,2.7,False,0.0092,Information Broker,0.0274521116603285,0.0183,🟢 Stable
EMP00346,H. Empluk Agustina,Sales,3,Specialist,2021-05-24,3.61,16416042,L,31,S2,EMP00474,2.3,False,0.0092,Information Broker,0.0273907780386926,0.0183,🟢 Stable
EMP00302,Ade Wasita,Marketing,2,Senior Staff,2022-06-13,2.55,13861312,L,27,D3,EMP00318,2.0,False,0.0092,Information Broker,0.0272753021253375,0.0182,🟢 Stable
EMP00354,drg. Gangsar Sitorus,Sales,1,Staff,2018-12-09,6.06,12508004,P,40,S1,EMP00474,3.9,False,0.0092,Information Broker,0.0269950888694364,0.0181,🟢 Stable
EMP00781,Natalia Tampubolon,Customer Success,3,Specialist,2021-05-08,3.65,18026166,L,34,S1,EMP00846,3.0,False,0.0092,Information Broker,0.0268025830233112,0.018,🟢 Stable
EMP00406,Ulva Agustina,Sales,1,Staff,2022-06-11,2.56,14153504,L,50,S1,EMP00474,4.0,False,0.0092,Information Broker,0.0266248007227909,0.0179,🟢 Stable
EMP00068,Devi Prayoga,Engineering,2,Senior Staff,2023-03-23,1.78,19205992,P,25,S1,EMP00155,4.3,False,0.0092,Information Broker,0.0261381529503299,0.0177,🟢 Stable
EMP00251,Elma Nurdiyanti,Product,3,Specialist,2022-05-08,2.65,21893371,L,28,S1,EMP00254,3.0,False,0.0092,Information Broker,0.0255355133628145,0.0174,🟢 Stable
EMP00689,Galak Widodo,Operations,2,Senior Staff,2020-12-11,4.05,11118519,P,30,S1,EMP00601,3.3,False,0.0092,Information Broker,0.0251903066119554,0.0172,🟢 Stable
EMP00189,Marwata Ardianto,Engineering,3,Specialist,2018-08-03,6.41,23080111,L,33,S1,EMP00155,2.9,False,0.0092,Information Broker,0.0250023291263367,0.0171,🟢 Stable
EMP00170,"Hasan Simbolon, S.Sos",Engineering,1,Staff,2018-10-12,6.22,12126553,L,51,S1,EMP00155,2.3,False,0.0092,Information Broker,0.0237548978645505,0.0165,🟢 Stable
EMP00387,"Adika Hastuti, S.Pd",Sales,1,Staff,2022-07-25,2.44,11390722,L,32,S1,EMP00474,2.5,False,0.0092,Information Broker,0.023744894642512,0.0165,🟢 Stable
EMP00595,"Drs. Cahyo Ramadan, S.Gz",Operations,2,Senior Staff,2019-01-21,5.94,12244896,L,30,S1,EMP00601,3.3,False,0.0092,Information Broker,0.0236040656617816,0.0164,🟢 Stable
EMP00648,Wirda Maryati,Operations,3,Specialist,2020-07-02,4.5,14635708,L,38,S2,EMP00601,3.3,False,0.0092,Information Broker,0.0232464134513767,0.0162,🟢 Stable
EMP00150,Daliono Haryanti,Engineering,2,Senior Staff,2019-03-22,5.78,20576487,L,30,S1,EMP00155,3.5,False,0.0092,Information Broker,0.0220451775674175,0.0156,🟢 Stable
EMP00695,"Drs. Suci Rahmawati, S.E.",Data & Analytics,2,Senior Staff,2019-02-12,5.88,16824724,L,27,S1,EMP00728,2.3,False,0.0092,Information Broker,0.0217008873012378,0.0155,🟢 Stable
EMP00158,Elma Prastuti,Engineering,1,Staff,2021-06-28,3.51,15519046,P,51,S3,EMP00155,4.4,False,0.0092,Information Broker,0.02167971866721,0.0154,🟢 Stable
EMP00829,"Vera Saragih, S.IP",Customer Success,1,Staff,2023-05-09,1.65,11389163,P,48,S2,EMP00846,1.3,False,0.0092,Information Broker,0.0214164027263548,0.0153,🟢 Stable
EMP00209,Lidya Halim,Product,3,Specialist,2019-07-25,5.44,30194557,L,28,S1,EMP00254,3.1,False,0.0092,Central Connector,0.0214122959487281,0.0153,🟢 Stable
EMP00855,Pranawa Mansur,Customer Success,3,Specialist,2022-10-23,2.19,19374179,P,27,S2,EMP00846,4.9,False,0.0092,Information Broker,0.0209299689352338,0.0151,🟢 Stable
EMP00347,"Dr. Nadine Prasasta, M.M.",Sales,3,Specialist,2021-11-14,3.13,14032675,L,51,D3,EMP00474,3.7,False,0.0092,Information Broker,0.0207121889405287,0.015,🟢 Stable
EMP00079,Purwanto Kusmawati,Engineering,1,Staff,2018-12-18,6.04,14023935,L,26,S1,EMP00155,3.5,False,0.0092,Information Broker,0.020704629559858,0.015,🟢 Stable
EMP00341,R.A. Titin Manullang,Sales,3,Specialist,2021-03-15,3.8,19847992,P,25,S2,EMP00474,3.9,False,0.0092,Information Broker,0.0206957430626691,0.0149,🟢 Stable
EMP00350,"Puti Ika Agustina, S.Psi",Sales,1,Staff,2020-12-04,4.07,15199435,P,42,S1,EMP00474,2.2,False,0.0092,Information Broker,0.0203827422399679,0.0148,🟢 Stable
EMP00266,Emil Prasetya,Marketing,3,Specialist,2020-04-25,4.68,18773378,P,46,S2,EMP00318,4.4,False,0.0092,Information Broker,0.0194754204067921,0.0143,🟢 Stable
EMP00644,Dewi Uwais,Operations,1,Staff,2018-12-14,6.05,10175013,L,23,S3,EMP00601,2.2,False,0.0092,Central Connector,0.0191644226783933,0.0142,🟢 Stable
EMP00161,Rachel Melani,Engineering,3,Specialist,2023-11-30,1.09,28513941,L,51,S1,EMP00155,3.8,False,0.0092,Information Broker,0.0191207351617871,0.0142,🟢 Stable
EMP00315,Dr. Jumadi Farida,Marketing,1,Staff,2019-01-28,5.92,9846723,L,25,S1,EMP00318,2.8,False,0.0092,Central Connector,0.0189534419666295,0.0141,🟢 Stable
EMP00915,Eva Napitupulu,IT Infrastructure,1,Staff,2019-12-12,5.05,13220164,P,36,S1,EMP00925,4.0,False,0.0092,Information Broker,0.0188276529966955,0.014,🟢 Stable
EMP00038,Restu Wacana,Engineering,1,Staff,2022-11-19,2.12,14458153,L,46,S1,EMP00155,4.0,False,0.0092,Information Broker,0.01879451740271,0.014,🟢 Stable
EMP00376,"Cinthia Handayani, S.E.",Sales,3,Specialist,2022-05-16,2.63,18224730,P,47,S2,EMP00474,4.5,False,0.0092,Information Broker,0.0186371713672925,0.0139,🟢 Stable
EMP00360,"Yessi Wibowo, S.Sos",Sales,3,Specialist,2020-08-05,4.41,17259478,P,41,S1,EMP00474,4.6,False,0.0092,Information Broker,0.0180107216384047,0.0136,🟢 Stable
EMP00947,Makuta Anggriawan,Research,2,Senior Staff,2022-03-14,2.8,20667720,L,32,D3,EMP00942,4.2,False,0.0092,Central Connector,0.0177092364132336,0.0135,🟢 Stable
EMP00395,"Ida Damanik, S.Sos",Sales,2,Senior Staff,2023-05-17,1.63,17530733,L,29,S1,EMP00474,2.7,False,0.0092,Information Broker,0.0176431481794618,0.0134,🟢 Stable
EMP00174,Ir. Ilsa Waskita,Engineering,2,Senior Staff,2023-11-14,1.13,19806265,L,28,S1,EMP00155,3.9,False,0.0092,Information Broker,0.017693033505719,0.0134,🟢 Stable
EMP00629,Hafshah Budiyanto,Operations,4,Lead,2023-11-21,1.11,18358119,L,39,S1,,3.9,False,0.0092,Information Broker,0.0173283909052566,0.0133,🟢 Stable
EMP00920,Ella Thamrin,IT Infrastructure,2,Senior Staff,2022-03-02,2.83,15655611,P,47,S2,EMP00925,2.3,False,0.0092,Information Broker,0.0173239113116582,0.0133,🟢 Stable
EMP00232,"Ir. Arta Dabukke, S.H.",Product,1,Staff,2022-12-27,2.01,14620218,P,27,S3,EMP00254,2.5,False,0.0092,Information Broker,0.0171078345007303,0.0132,🟢 Stable
EMP00633,Artawan Thamrin,Operations,2,Senior Staff,2022-10-13,2.22,11836847,P,51,S1,EMP00601,3.2,False,0.0092,Information Broker,0.0172777487870778,0.0132,🟢 Stable
EMP00264,"Sutan Muhammad Kusmawati, M.Kom.",Marketing,1,Staff,2021-12-23,3.02,11461182,P,51,S3,EMP00318,3.5,False,0.0092,Information Broker,0.0171375640128492,0.0132,🟢 Stable
EMP00275,"H. Cengkal Nababan, S.Kom",Marketing,1,Staff,2020-07-06,4.49,11933194,P,45,S1,EMP00318,4.1,False,0.0092,Information Broker,0.0171105462514971,0.0132,🟢 Stable
EMP00664,Bagas Prakasa,Operations,4,Lead,2022-01-28,2.92,16503068,P,44,S1,,3.8,False,0.0092,Information Broker,0.0169802320587512,0.0131,🟢 Stable
EMP00450,Aditya Tamba,Sales,4,Lead,2019-08-05,5.41,19030624,P,40,D3,,4.7,False,0.0092,Information Broker,0.0167963539913785,0.013,🟢 Stable
EMP00035,Eman Mandala,Engineering,1,Staff,2020-05-04,4.66,13598074,P,25,S2,EMP00155,1.8,False,0.0092,Information Broker,0.0166883149158428,0.0129,🟢 Stable
EMP00986,Victoria Hutasoit,Research,1,Staff,2023-03-01,1.84,12863489,L,32,D3,EMP00942,3.1,False,0.0092,Information Broker,0.0165853953109893,0.0129,🟢 Stable
EMP00807,Raihan Widodo,Customer Success,2,Senior Staff,2023-05-10,1.65,13460871,P,48,S1,EMP00846,3.1,False,0.0092,Information Broker,0.0159177224956049,0.0126,🟢 Stable
EMP00194,Diana Hariyah,Engineering,1,Staff,2023-04-23,1.69,15523666,L,33,S1,EMP00155,4.2,False,0.0092,Information Broker,0.0157856904276399,0.0125,🟢 Stable
EMP00640,Oliva Widodo,Operations,1,Staff,2019-04-15,5.71,11150399,L,48,S2,EMP00601,3.1,False,0.0092,Information Broker,0.0155119276443243,0.0124,🟢 Stable
EMP00336,Dr. Sari Handayani,Marketing,3,Specialist,2023-05-23,1.61,17432047,L,48,S1,EMP00318,3.3,False,0.0092,Information Broker,0.0153945146672459,0.0123,🟢 Stable
EMP00445,Langgeng Pratama,Sales,2,Senior Staff,2022-06-10,2.56,21732776,L,43,S1,EMP00474,3.6,False,0.0092,Information Broker,0.0153613062855593,0.0123,🟢 Stable
EMP00465,Hj. Restu Pudjiastuti,Sales,1,Staff,2020-11-07,4.15,14288157,L,43,S1,EMP00474,3.2,False,0.0092,Information Broker,0.0153967815378957,0.0123,🟢 Stable
EMP00143,Victoria Purwanti,Engineering,2,Senior Staff,2021-07-30,3.42,19388150,P,26,S1,EMP00155,3.9,False,0.0092,Information Broker,0.0152278209945243,0.0122,🟢 Stable
EMP00125,Salimah Jailani,Engineering,2,Senior Staff,2020-07-12,4.47,30205432,P,33,S2,EMP00155,3.9,False,0.0092,Information Broker,0.015012414025195,0.0121,🟢 Stable
EMP00786,Edward Hutapea,Customer Success,4,Lead,2023-11-03,1.16,16150426,P,39,S1,,4.1,False,0.0092,Information Broker,0.0149343307025717,0.0121,🟢 Stable
EMP00391,"Hafshah Hasanah, S.Pd",Sales,1,Staff,2018-10-26,6.18,9904429,P,28,S2,EMP00474,2.5,False,0.0092,Information Broker,0.0148857026320291,0.012,🟢 Stable
EMP00147,"dr. Rama Winarsih, S.H.",Engineering,2,Senior Staff,2023-02-11,1.89,19121404,L,43,S1,EMP00155,4.1,False,0.0092,Information Broker,0.0145726583831511,0.0119,🟢 Stable
EMP00661,"H. Mustika Manullang, S.Ked",Operations,4,Lead,2019-06-28,5.51,20093139,P,49,S1,,3.5,False,0.0092,Information Broker,0.0143033642287409,0.0118,🟢 Stable
EMP00407,Daliono Mustofa,Sales,2,Senior Staff,2021-02-04,3.9,17348757,P,25,D3,EMP00474,4.0,False,0.0092,Information Broker,0.014288135190609,0.0117,🟢 Stable
EMP00352,"Ifa Rahmawati, M.Farm",Sales,2,Senior Staff,2022-02-20,2.86,17780788,L,23,S1,EMP00474,5.0,False,0.0092,Information Broker,0.0141399256616689,0.0117,🟢 Stable
EMP00398,"Najwa Suwarno, S.H.",Sales,5,Manager,2019-11-10,5.14,29573079,L,45,S1,,2.7,False,0.0092,Information Broker,0.0140077949513247,0.0116,🟢 Stable
EMP00714,Hesti Waskita,Data & Analytics,2,Senior Staff,2022-08-24,2.35,16395324,L,27,S1,EMP00728,3.5,False,0.0092,Information Broker,0.0138634757593377,0.0115,🟢 Stable
EMP00942,Padmi Prasasta,Research,4,Lead,2019-12-01,5.08,30923805,L,41,S1,,2.9,False,0.0092,Information Broker,0.0138629426100788,0.0115,🟢 Stable
EMP00437,Ir. Gatot Halim,Sales,2,Senior Staff,2023-06-13,1.55,16759996,P,40,S2,EMP00474,5.0,False,0.0092,Information Broker,0.0138832749523793,0.0115,🟢 Stable
EMP00007,Cut Putri Napitupulu,Engineering,3,Specialist,2020-07-10,4.48,20362375,L,43,S1,EMP00155,3.5,False,0.0092,Information Broker,0.0136356633881569,0.0114,🟢 Stable
EMP00100,"Puput Halim, S.Psi",Engineering,3,Specialist,2019-04-24,5.69,23710497,P,29,S2,EMP00155,4.9,False,0.0092,Information Broker,0.0132449259222449,0.0112,🟢 Stable
EMP00155,"T. Gara Yuniar, M.TI.",Engineering,5,Manager,2022-08-30,2.34,24400412,L,44,S1,,4.5,False,0.0092,Information Broker,0.0130924759883296,0.0111,🟢 Stable
EMP00057,Anita Kusumo,Engineering,1,Staff,2023-05-28,1.6,12432364,L,35,S2,EMP00155,2.4,False,0.0092,Information Broker,0.0127317762528469,0.011,🟢 Stable
EMP00255,"Puti Indah Hartati, S.H.",Product,1,Staff,2019-03-02,5.83,20579596,L,44,S1,EMP00254,2.7,False,0.0092,Information Broker,0.0126155274335574,0.0109,🟢 Stable
EMP00169,"Ifa Mayasari, S.Pd",Engineering,3,Specialist,2023-08-04,1.41,23439253,L,33,S2,EMP00155,3.1,False,0.0092,Information Broker,0.0126182978507016,0.0109,🟢 Stable
EMP00572,"Chelsea Saragih, M.Pd",HR,2,Senior Staff,2019-10-04,5.24,11023784,L,41,S2,EMP00575,3.8,False,0.0092,Central Connector,0.0123770870484536,0.0108,🟢 Stable
EMP00136,Dt. Balidin Hutagalung,Engineering,2,Senior Staff,2023-09-22,1.28,17209754,L,50,S1,EMP00155,3.4,False,0.0092,Information Broker,0.0123845734985427,0.0108,🟢 Stable
EMP00304,Icha Firmansyah,Marketing,2,Senior Staff,2023-09-28,1.26,15111399,P,45,S2,EMP00318,3.6,False,0.0092,Information Broker,0.0123516661861011,0.0108,🟢 Stable
EMP00130,Mahfud Usada,Engineering,2,Senior Staff,2022-04-17,2.71,21613998,L,48,S1,EMP00155,2.7,False,0.0092,Information Broker,0.0121450945203004,0.0107,🟢 Stable
EMP00025,"Emas Zulaika, S.Pt",Engineering,2,Senior Staff,2022-10-29,2.17,18314591,L,50,D3,EMP00155,3.5,False,0.0092,Information Broker,0.0121832484688272,0.0107,🟢 Stable
EMP00241,Hj. Keisha Widodo,Product,4,Lead,2018-09-26,6.26,34138715,L,49,S2,,2.9,False,0.0092,Information Broker,0.0122244547313789,0.0107,🟢 Stable
EMP00084,Hadi Sirait,Engineering,2,Senior Staff,2022-03-19,2.79,17000730,P,27,D3,EMP00155,3.9,False,0.0092,Information Broker,0.0122607489166484,0.0107,🟢 Stable
